GENESIS-Tabelle: Temporär
Fläche: Gemeinden, Fläche (ALKIS), Art der tatsächlichen;;;;;;;;;;;;;;;;;;;
Nutzung (6)/(10)/(17), Jahr;;;;;;;;;;;;;;;;;;;
(von 2011 bis 2015);;;;;;;;;;;;;;;;;;;
Flächenerhebung nach Art der tatsächlichen Nutzung;;;;;;;;;;;;;;;;;;;
31.12.2011;;;;;;;;;;;;;;;;;;;
;;Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS)
09776;    Lindau (Bodensee) (Lkr);3234403;124520;19978;102767;4178;3567;10532;20101;124933;16228;2421;23;1855493;886630;27873;32615;2544;-
09776111;      Bodolz;30337;4369;115;1461;32;-;119;352;1864;637;-;-;17487;3580;177;144;-;-
09776112;      Gestratz;153195;2368;113;3552;36;-;61;70;3357;-;-;-;99461;41548;1564;1037;28;-
09776113;      Grünenbach;251055;2596;592;4259;304;1082;23;90;6304;592;-;-;130995;98532;1537;4110;39;-
09776114;      Heimenkirch, M;212411;5947;1005;6358;121;-;178;345;6048;1163;-;-;126673;60673;1240;2531;129;-
09776115;      Hergensweiler;120954;3270;616;3501;30;-;49;296;4439;1856;1317;-;75150;27619;2121;653;37;-
09776116;      Lindau (Bodensee), GKSt;330651;30743;6997;18543;1838;-;5525;7184;23812;5268;375;-;159450;61261;5350;3259;1046;-
09776117;      Lindenberg i.Allgäu, St;118426;14757;2653;6780;149;75;356;736;7517;-;-;-;53310;28631;868;1896;698;-
09776118;      Maierhöfen;179281;2344;200;5695;51;137;178;579;4699;-;14;-;106798;57017;541;1028;-;-
09776120;      Nonnenhorn;19668;3704;109;1410;31;-;599;324;1590;518;-;-;10470;326;485;72;30;-
09776121;      Oberreute;134873;4789;247;3029;20;-;52;373;3920;-;146;-;84048;35384;536;2319;10;-
09776122;      Opfenbach;167696;3794;947;4716;78;-;11;1016;4567;1197;-;-;100315;49008;1441;584;22;-
09776124;      Röthenbach (Allgäu);149483;3246;706;4408;135;746;50;321;4905;573;-;-;95749;35087;1045;2472;40;-
09776125;      Scheidegg, M;273705;8221;560;8871;112;11;658;1093;9208;-;-;23;142417;99075;1969;1440;47;-
09776126;      Sigmarszell;159979;5855;487;4542;79;-;515;354;7707;312;-;-;84440;53011;1761;823;93;-
09776127;      Stiefenhofen;289883;3181;232;5534;169;-;902;164;6415;782;-;-;192140;76779;1280;2266;39;-
09776128;      Wasserburg (Bodensee);63348;5484;458;4007;180;-;323;412;3847;571;-;-;38738;7514;741;994;79;-
09776129;      Weiler-Simmerberg, M;313161;10013;2114;8958;282;1377;329;869;10492;130;569;-;173865;97596;2888;3549;130;-
09776130;      Weißensberg;78374;4973;1128;2674;155;-;524;5290;7707;669;-;-;37291;15371;1257;1306;29;-
09776131;      Hergatz;187923;4866;699;4469;376;139;80;233;6535;1960;-;-;126696;38618;1072;2132;48;-
09777;    Ostallgäu (Lkr);13949427;255409;62042;278735;25717;26608;18647;38369;393728;20868;63910;27;7797561;4353049;370538;239902;4317;-
09777111;      Aitrang;307429;3690;700;6182;221;327;125;485;6527;1282;1540;-;220944;60007;3590;1757;52;-
09777112;      Biessenhofen;270151;8388;4455;5830;973;359;598;393;11536;1595;2;-;148926;77213;7460;2290;133;-
09777114;      Baisweil;263069;2676;379;4409;435;358;123;245;6815;-;-;-;168121;77684;744;994;86;-
09777118;      Bidingen;363263;3141;178;6261;371;316;77;375;8272;-;1440;-;218042;122080;1511;1159;40;-
09777121;      Buchloe, St;361931;18619;6210;12515;2182;1004;1222;1193;21766;3469;98;-;237640;47841;3847;4042;283;-
09777124;      Eggenthal;281013;2819;340;4196;84;312;-;210;6090;-;109;-;176984;88456;1152;233;28;-
09777125;      Eisenberg;135851;2325;314;4087;84;298;117;190;4381;250;693;-;94935;26507;1166;479;25;-
09777128;      Friesenried;222138;3078;358;3783;160;563;88;292;5164;-;-;-;134237;73810;340;219;46;-
09777129;      Füssen, St;434975;21435;4557;25039;1707;-;2851;3338;19794;1519;7030;-;162980;125559;55809;2704;653;-
09777130;      Germaringen;228856;7747;3612;5786;916;2014;53;530;10979;-;-;-;164081;31825;358;815;140;-
09777131;      Görisried;231479;2642;622;5272;1152;-;106;253;4092;-;44;-;129089;83232;4178;781;16;-
09777135;      Hopferau;131576;1402;319;3846;61;15;161;-;7256;586;1016;-;107584;8200;862;233;35;-
09777138;      Günzach;234849;2588;825;4904;287;116;129;127;5111;1563;-;-;160452;58213;354;180;-;-
09777139;      Irsee, M;174465;3779;170;3157;249;-;554;-;4398;-;-;-;85039;76053;828;206;32;-
09777140;      Jengen;337537;5004;454;7650;2858;248;30;310;12096;988;22;-;241039;61350;3613;1806;69;-
09777141;      Kaltental, M;221516;3837;254;5400;742;365;147;408;6326;-;-;-;147299;55492;558;649;39;-
09777144;      Kraftisried;162505;1264;719;2344;80;678;6;-;5799;-;-;-;102285;48716;351;236;27;-
09777145;      Lamerdingen;342604;4721;472;7659;228;-;155;550;9240;1923;1999;27;272160;38926;2507;1967;70;-
09777147;      Lechbruck am See;172376;5882;608;5121;423;-;540;5047;5122;-;520;-;112015;30035;5846;1139;78;-
09777149;      Lengenwang;196230;2767;614;4116;111;422;187;287;3989;617;977;-;147059;33495;1269;300;20;-
09777151;      Marktoberdorf, St;951807;30241;12193;23309;2108;6509;1868;2435;34297;1469;5647;-;557148;257693;12234;3988;668;-
09777152;      Mauerstetten;165794;6300;1810;3940;132;-;129;552;6298;-;879;-;99848;44590;222;980;114;-
09777153;      Nesselwang, M;295488;7638;1798;5365;280;866;308;1238;10388;394;2751;-;151474;105615;4270;2989;114;-
09777154;      Obergünzburg, M;467168;11259;1500;11089;882;450;458;1486;12412;15;36;-;318175;107342;1003;860;201;-
09777155;      Oberostendorf;210429;3506;259;4549;2954;347;64;314;6494;-;322;-;158113;32179;566;711;51;-
09777157;      Osterzell;108022;1471;281;2271;191;41;41;-;2656;-;-;-;72653;27835;315;246;21;-
09777158;      Pforzen;236994;4485;1210;5343;907;3000;203;1239;7501;455;484;-;147833;60299;3272;701;62;-
09777159;      Pfronten;622444;14571;3485;9479;232;1766;371;1522;12464;1061;4155;-;208568;348996;7154;8440;180;-
09777163;      Rieden am Forggensee;131615;2895;646;2123;82;-;161;1032;4973;-;555;-;67429;34466;16766;456;31;-
09777164;      Rieden;84097;3123;633;2161;26;-;13;5772;3268;918;-;-;50477;14193;2974;481;58;-
09777165;      Ronsberg, M;165249;3845;1138;3217;183;-;68;333;4610;-;175;-;104263;46047;985;343;42;-
09777166;      Roßhaupten;390244;3570;1444;5774;220;-;392;254;9530;-;1052;-;219014;136210;12445;275;64;-
09777167;      Ruderatshofen;335347;3359;601;6388;1257;582;65;932;8388;1427;1402;-;192340;116034;2215;275;82;-
09777168;      Rückholz;172299;1323;313;3554;87;-;166;234;3905;-;291;-;124259;31633;6309;194;31;-
09777169;      Schwangau;760199;7858;401;5736;313;184;5925;2955;12511;-;229;-;163723;342881;146890;70519;74;-
09777170;      Seeg;500547;4856;624;8883;223;1518;120;443;13008;784;11116;-;331673;119536;5158;2508;97;-
09777171;      Stötten a.Auerberg;407468;3508;339;7413;204;46;11;249;9825;-;984;-;241729;138645;2858;1574;83;-
09777172;      Stöttwang;198001;3956;302;4498;167;222;90;523;5570;-;-;-;121058;59954;708;919;34;-
09777173;      Halblech;1254624;8193;1804;8540;465;949;222;854;22401;-;17023;-;318992;719551;37532;117999;99;-
09777175;      Unterthingau, M;452951;5386;1681;7262;257;417;114;536;12220;553;345;-;269581;148591;4216;1683;109;-
09777176;      Untrasried;257636;3096;324;5338;108;22;97;304;6224;-;-;-;187634;53737;502;202;48;-
09777177;      Waal, M;279573;5151;648;5091;582;-;399;470;7847;-;264;-;177471;78688;2183;674;105;-
09777179;      Wald;179499;2170;447;3660;5;60;36;260;4112;-;710;-;124697;40980;2300;37;25;-
09777182;      Westendorf;119326;4354;1417;3530;226;2033;11;102;4411;-;-;-;90388;12004;457;360;33;-
09777183;      Rettenbach a.Auerberg;128793;1491;584;2665;302;201;46;97;3662;-;-;-;68110;50656;661;299;19;-
09778;    Unterallgäu (Lkr);12300722;304670;73837;279110;36137;42827;14148;49361;508278;36637;3652;31;7507833;3150075;149744;140114;4268;-
09778111;      Amberg;109605;3462;152;2468;8452;174;-;265;4147;43;-;-;80499;8594;399;904;46;-
09778113;      Apfeltrach;150175;2816;521;3097;89;23;-;131;6703;-;-;-;106618;26929;1121;2095;32;-
09778115;      Babenhausen, M;272500;11905;3546;7727;401;2537;980;1021;13137;-;364;-;145105;78352;3947;3319;159;-
09778116;      Bad Wörishofen, St;578027;23329;4060;17828;1974;1347;4050;3642;30940;1601;-;-;347508;123616;10625;7137;370;-
09778118;      Benningen;111789;4494;2322;2476;292;1609;5;594;4595;2929;1601;-;70298;18174;549;1776;75;-
09778119;      Böhen;205592;1569;693;4040;43;-;27;179;4793;-;-;-;139178;53525;723;807;15;-
09778120;      Boos;176051;5710;513;2981;41;41;87;181;6615;-;-;-;81516;75836;956;1521;53;-
09778121;      Breitenbrunn;418938;6111;876;8385;1024;104;55;856;17647;625;-;-;251004;124326;3623;4220;82;-
09778123;      Buxheim;102391;6348;1087;2322;226;-;171;7299;9621;699;212;-;36343;32895;3902;1191;75;-
09778127;      Dirlewang, M;232574;4858;1080;4224;105;306;272;453;8885;-;-;-;144296;63216;1620;3196;63;-
09778130;      Egg a.d.Günz;207203;3245;160;3550;89;213;24;387;6826;-;-;-;129716;58669;2598;1706;20;-
09778134;      Eppishausen;394631;6145;823;4902;241;712;50;407;14694;-;-;-;210161;149709;2907;3788;92;-
09778136;      Erkheim, M;321849;8682;3752;6821;149;1625;363;753;16126;-;80;-;199260;76945;2577;4602;114;-
09778137;      Ettringen;415082;9087;3767;7288;762;1459;82;742;14461;772;-;-;255200;112981;5200;3110;171;-
09778139;      Fellheim;50696;2255;890;1244;179;333;36;275;3006;348;-;-;27574;10872;2514;1136;34;-
09778144;      Bad Grönenbach, M;420117;11284;3499;12657;1752;7176;331;624;15347;478;408;-;255699;105418;3182;2142;120;-
09778149;      Hawangen;145338;2959;1300;3074;589;-;6;512;5142;472;-;-;100611;27796;752;2101;24;-
09778150;      Heimertingen;138498;4836;1831;1972;1498;1317;297;792;6767;599;-;-;80532;32610;3925;1476;46;-
09778151;      Holzgünz;120880;3344;1030;2169;2255;86;3;727;7838;597;-;-;69638;31766;240;1147;40;-
09778157;      Kirchhaslach;320054;3006;651;5745;217;124;56;235;13181;-;65;-;140338;153174;1836;1408;18;-
09778158;      Kirchheim i.Schw., M;319593;6755;1788;7299;380;512;172;635;13944;-;-;-;253851;23372;6607;4105;173;-
09778161;      Kronburg;202693;4637;210;4274;71;891;5;739;5459;-;173;-;121402;51064;10817;2873;78;-
09778162;      Lachen;133174;3623;878;3611;207;-;2;268;3681;165;-;-;89946;27114;1048;2593;38;-
09778163;      Lauben;184082;3626;357;3827;696;166;176;500;6906;-;12;-;108584;54631;2579;1971;51;-
09778164;      Lautrach;80832;2787;219;2063;406;-;208;331;2719;-;-;-;40574;26865;3484;1116;60;-
09778165;      Legau, M;363964;6410;811;10829;205;-;126;642;9412;-;41;-;267481;54195;9563;4112;137;-
09778168;      Markt Rettenbach, M;514341;8760;1431;11504;454;996;138;450;15627;-;-;-;330844;137058;2734;4192;153;-
09778169;      Markt Wald, M;308479;7191;579;4405;204;161;133;699;9370;744;-;-;149679;125700;4143;5382;89;-
09778171;      Memmingerberg;60904;4640;2031;3666;192;-;172;546;3912;12269;-;-;31954;233;123;1130;36;-
09778173;      Mindelheim, St;564376;21078;8146;18856;1430;1855;2874;2541;34014;2745;-;-;308147;146118;7379;8936;257;-
09778177;      Niederrieden;139005;4125;282;1675;4;-;-;302;5190;-;-;-;71098;55451;283;562;33;-
09778180;      Kammlach;267320;5674;1334;4600;378;224;176;169;11780;347;-;-;151684;86957;1453;2494;50;-
09778183;      Oberrieden;208112;3066;351;4697;743;496;63;608;7545;-;-;-;139308;47136;1468;2589;42;-
09778184;      Oberschönegg;182881;2853;764;3064;179;-;81;151;7460;-;-;-;96040;68937;1172;2147;33;-
09778186;      Ottobeuren, M;560097;12758;2314;16472;553;-;861;6909;17948;152;-;-;375179;120984;2249;3517;201;-
09778187;      Pfaffenhausen, M;211436;5654;1734;5163;621;288;121;1105;10336;650;-;-;152747;24129;3373;5405;110;-
09778188;      Pleß;153988;2594;297;2279;156;-;-;67;4341;548;131;-;110980;27217;3469;1877;32;-
09778190;      Salgen;232950;4190;1075;5782;467;1122;52;277;10897;160;-;-;170204;31002;4880;2794;48;-
09778196;      Sontheim;265304;6685;240;4638;117;594;137;429;8631;1372;-;-;164968;72863;2615;1937;78;-
09778199;      Stetten;157012;4278;1419;2175;385;601;33;294;8078;461;-;-;74161;63085;577;1418;47;-
09778202;      Trunkelsberg;19452;3270;9;799;3;-;358;504;2356;-;147;-;7117;4507;-;302;80;-
09778203;      Türkheim, M;315729;12687;5120;9392;2499;5518;451;6881;16414;1208;-;-;178311;63631;6202;7235;180;-
09778204;      Tussenhausen, M;417607;8128;669;8822;365;231;126;736;15848;86;-;-;219868;155504;3969;3096;159;-
09778205;      Ungerhausen;70264;2399;671;1718;13;-;4;219;3408;2842;-;-;51713;4967;556;1717;37;-
09778207;      Unteregg;236998;3153;341;5526;249;85;-;472;6683;-;-;-;172833;45582;976;1034;64;-
09778209;      Rammingen;192658;3685;1380;3390;419;679;48;710;8041;983;-;-;133180;34636;1871;3592;44;-
09778214;      Westerheim;211665;5665;914;4105;870;1469;193;939;10588;897;147;-;135189;46679;1476;2472;62;-
09778216;      Wiedergeltingen;116093;3049;983;2572;1027;67;18;465;6370;739;-;-;80158;16692;2552;1350;51;-
09778217;      Winterrieden;97997;2265;277;2087;68;-;9;188;4061;-;-;-;69639;17028;460;1881;34;-
09778218;      Wolfertschwenden;144882;4774;2250;3340;302;5261;44;160;5923;533;14;-;88193;32344;295;1392;57;-
09778219;      Woringen;175411;3974;2002;4872;1256;1858;319;34;7913;416;-;-;102891;46391;1540;1894;51;-
09778221;      Kettershausen;267010;4792;408;5735;840;567;153;316;11939;-;257;31;188549;42532;6620;4217;54;-
09778444;      Gemeindefreie Gebiete;32423;-;-;903;-;-;-;-;1013;157;-;-;267;30068;15;-;-;-
09779;    Donau-Ries (Lkr);12746805;270716;88899;302084;40071;26540;23827;47123;580582;33432;7753;28716;7523982;3378471;188093;201677;4839;-
09779111;      Alerheim;233745;3240;1279;6430;1481;-;140;552;11443;-;-;-;186347;15295;3216;4261;61;-
09779112;      Amerdingen;191110;2134;295;3221;300;133;878;725;6876;-;-;216;96712;77031;379;2174;36;-
09779115;      Asbach-Bäumenheim;118965;8575;5141;4851;396;1160;409;899;9390;1223;390;-;74961;3979;4968;2506;117;-
09779117;      Auhausen;155517;2076;785;5264;181;-;18;268;6610;773;-;56;113699;18754;3062;3907;64;-
09779126;      Buchdorf;166603;4602;914;3526;663;-;95;432;8949;-;-;204;93392;50493;378;2916;39;-
09779129;      Daiting;254579;1806;-;3680;613;-;102;338;8870;-;-;24;139592;96013;710;2799;32;-
09779130;      Deiningen;153287;3526;2242;3842;211;173;56;407;6997;-;-;-;122203;9993;708;2870;59;-
09779131;      Donauwörth, GKSt;770444;35537;10191;27822;2913;2192;4221;11268;43846;6310;900;151;344203;230255;33507;16690;438;-
09779136;      Ederheim;165749;3196;935;3033;245;95;108;413;6792;-;-;897;57654;89708;369;2255;49;-
09779138;      Ehingen a.Ries;156424;1058;75;3997;323;-;179;153;8123;-;88;49;132033;7539;1031;1714;62;-
09779146;      Forheim;232665;1099;125;3187;177;84;52;144;7519;-;54;-;90681;127138;266;2117;22;-
09779147;      Fremdingen;500896;4302;739;8858;936;-;89;722;20483;1325;-;1169;254458;198732;3623;5322;138;-
09779148;      Fünfstetten;267153;3284;4;5166;1606;249;180;380;10467;1215;345;754;172245;65757;672;4807;22;-
09779149;      Genderkingen;116693;3352;1492;3041;224;875;43;455;5415;1041;-;-;78325;12321;8294;1773;42;-
09779154;      Hainsfarth;175413;3237;738;4190;87;431;171;693;8706;671;103;607;120584;29089;2372;3624;110;-
09779155;      Harburg (Schwaben), St;731703;13635;4588;14740;1174;6941;557;2050;37843;4600;331;14821;412967;199717;8004;9474;261;-
09779162;      Hohenaltheim;177789;1322;137;2733;240;-;452;523;7447;-;77;445;72779;89434;393;1781;26;-
09779163;      Holzheim;196312;2686;1669;5129;174;34;63;331;8142;-;88;178;142006;32123;252;3417;20;-
09779167;      Huisheim;227749;4694;828;3944;651;709;283;518;8264;-;-;795;142405;58347;2317;3961;33;-
09779169;      Kaisheim, M;417290;10037;1105;7511;921;-;407;827;18367;903;60;319;166466;199172;5174;5896;125;-
09779176;      Maihingen;141800;2325;259;3838;639;-;555;464;6251;-;-;350;118563;3542;741;4242;31;-
09779177;      Marktoffingen;135935;2694;351;3868;654;-;91;362;7871;958;-;548;110238;5790;300;2148;62;-
09779178;      Marxheim;465775;5053;27;11513;1066;482;77;402;18011;-;59;1227;258498;150419;11974;6931;36;-
09779180;      Megesheim;125414;1586;178;3063;136;-;89;295;5433;-;39;42;83358;29237;483;1434;41;-
09779181;      Mertingen;384156;8900;3691;7690;1098;42;301;1324;15959;1199;90;-;256105;76673;4614;6334;136;-
09779184;      Mönchsdeggingen;320512;3156;478;5836;205;1021;392;476;12511;-;-;987;148753;143039;446;3150;62;-
09779185;      Möttingen;318455;5278;1527;9891;778;42;658;689;13711;1062;-;610;255020;22304;1830;4928;127;-
09779186;      Monheim, St;693317;12748;5858;12841;1554;1568;595;1644;29876;236;783;2011;335812;273473;2439;11660;219;-
09779187;      Münster;160960;2450;1032;3832;1251;1029;229;491;6317;-;25;-;111689;26360;4471;1754;30;-
09779188;      Munningen;227664;3398;1164;5665;1345;984;49;545;9890;-;29;-;172144;24119;2958;5242;132;-
09779192;      Niederschönenfeld;143390;3223;600;3551;709;95;24;320;5978;-;141;-;67689;45932;11474;3615;39;-
09779194;      Nördlingen, GKSt;681029;30267;13409;25154;2797;1934;4139;4151;42906;4357;44;589;520469;13385;3678;12970;780;-
09779196;      Oberndorf a.Lech;193675;7196;686;4361;602;623;89;2807;8356;99;393;-;126101;31367;7483;3437;75;-
09779197;      Oettingen i.Bay., St;342217;8351;5342;10184;2239;-;2839;1981;18951;1410;-;27;249326;30917;3885;6470;295;-
09779198;      Otting;133956;2038;29;2102;54;586;23;235;5371;1400;62;245;68704;51275;400;1419;13;-
09779201;      Rain, St;771330;15879;8280;25412;6612;2404;1453;1843;37418;1977;1376;116;528384;108284;18076;13589;227;-
09779203;      Reimlingen;95352;3345;456;2735;408;-;240;265;5972;455;-;153;77014;3174;149;948;38;-
09779206;      Rögling;107436;1981;9;1296;88;-;75;328;4295;-;-;76;47272;51058;56;883;19;-
09779217;      Tagmersheim;159377;2626;789;3580;643;-;153;462;5805;-;-;37;96104;46939;311;1900;28;-
09779218;      Tapfheim;444513;10653;1898;8080;841;398;391;1211;18541;1520;100;96;238509;132334;22460;7400;81;-
09779224;      Wallerstein, M;194420;7146;1603;5394;916;-;1528;1386;9209;698;-;-;156944;6127;304;2928;237;-
09779226;      Wechingen;240318;2903;395;5177;641;-;89;647;10725;-;46;-;191598;21284;2030;4718;65;-
09779228;      Wemding, St;316057;11838;7372;8371;510;2256;1201;2463;15964;-;2130;235;152253;99415;4861;6934;254;-
09779231;      Wolferstadt;306732;2284;184;4449;769;-;44;234;10888;-;-;682;138896;145651;288;2307;56;-
09779444;      Gemeindefreie Gebiete;232929;-;-;36;-;-;-;-;3824;-;-;-;827;225483;2687;72;-;-
09780;    Oberallgäu (Lkr);15280075;244918;36422;234121;10288;15499;10779;52058;371428;22411;15987;3676;7023503;5660355;255804;1319086;3740;-
09780112;      Altusried, M;916853;17909;1872;22688;802;723;506;1379;23771;-;-;-;602747;220428;15610;8160;258;-
09780113;      Balderschwang;417479;758;49;1202;53;-;127;16;3715;-;-;-;137735;239604;2369;31840;11;-
09780114;      Betzigau;292734;3799;998;6080;175;787;205;337;8821;944;209;-;195998;70596;2178;1558;49;-
09780115;      Blaichach;501088;7429;1514;4432;67;-;489;660;8097;550;779;-;224876;213907;7892;30174;222;-
09780116;      Bolsterlang;203706;2108;265;2357;6;159;-;5606;3365;-;-;-;113699;68453;1892;5796;-;-
09780117;      Buchenberg, M;581734;9188;111;7957;102;-;733;409;13045;-;1051;-;213433;325987;5332;4271;115;-
09780118;      Burgberg i.Allgäu;159513;4613;593;2841;337;372;309;245;5206;543;885;-;82638;49672;3561;7623;75;-
09780119;      Dietmannsried, M;536854;15154;1294;12961;876;4417;162;1040;18744;1638;27;-;370991;102971;3837;2590;152;-
09780120;      Durach;207241;9656;2145;4933;215;-;307;1015;8721;2864;292;-;110949;63422;1002;1557;163;-
09780121;      Fischen i.Allgäu;135711;5076;333;4204;61;-;214;2768;5818;756;-;-;59034;49022;4742;3603;80;-
09780122;      Haldenwang;266943;7355;1483;5864;209;832;301;557;8092;44;41;3;167907;72349;884;969;53;-
09780123;      Bad Hindelang, M;1371111;8304;1164;7986;204;848;776;1011;16264;-;672;2713;430419;514344;11136;375175;95;-
09780124;      Immenstadt i.Allgäu, St;814267;18103;5940;14029;1699;-;1168;1786;23997;3664;7224;-;378517;280212;37083;40538;307;-
09780125;      Lauben;84098;6111;1291;2613;841;1248;65;477;3915;460;-;-;53512;10799;1780;882;104;-
09780127;      Missen-Wilhams;349553;2537;142;4651;131;-;46;362;6500;-;-;-;200332;130218;2779;1819;36;-
09780128;      Oy-Mittelberg;601684;8145;866;11244;544;200;903;899;25352;1685;452;-;356176;150291;31139;13641;147;-
09780131;      Obermaiselstein;250081;2080;424;2011;23;274;120;278;5348;-;-;-;119397;109724;1565;8792;45;-
09780132;      Oberstaufen, M;1259710;13217;1248;16247;769;-;372;9174;23141;2320;466;-;590826;548987;9582;43146;215;-
09780133;      Oberstdorf, M;2298995;16678;327;15529;759;592;502;4074;24714;627;-;-;526193;996854;31630;680154;362;-
09780134;      Ofterschwang;195591;3750;192;4353;10;-;210;2214;5062;-;-;635;103896;71045;2001;2211;12;-
09780137;      Rettenberg;601467;7157;698;8766;223;576;57;546;14164;-;1042;-;362886;183988;5640;15582;142;-
