GENESIS-Tabelle: Temporär
Fläche: Gemeinden, Fläche (ALKIS), Art der tatsächlichen;;;;;;;;;;;;;;;;;;;
Nutzung (6)/(10)/(17), Jahr;;;;;;;;;;;;;;;;;;;
(von 2011 bis 2015);;;;;;;;;;;;;;;;;;;
Flächenerhebung nach Art der tatsächlichen Nutzung;;;;;;;;;;;;;;;;;;;
31.12.2012;;;;;;;;;;;;;;;;;;;
;;Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS)
09774196;      Winterbach;148293;2110;64;2642;379;88;89;101;6098;-;-;-;63038;70302;543;2772;67;-
09774198;      Ziemetshausen, M;429446;7936;2336;7351;317;499;655;523;18115;226;76;116;173061;204773;1932;11410;120;-
09774444;      Gemeindefreie Gebiete;32549;-;-;-;-;-;-;-;754;-;-;-;12;31780;3;-;-;-
09775;    Neu-Ulm (Lkr);5158996;269288;77555;143619;17305;8015;31516;30931;330205;17620;41;1418;2474788;1530591;117848;103009;5247;-
09775111;      Altenstadt, M;313007;12404;1438;7655;527;1589;342;874;19173;1301;-;216;134993;118254;8587;5443;211;-
09775115;      Bellenberg;51207;9026;2605;1964;497;1413;93;781;4179;249;24;-;25055;4169;266;808;78;-
09775118;      Buch, M;398834;10337;1092;8429;701;164;395;786;16889;-;-;-;228835;113438;2559;15078;131;-
09775126;      Holzheim;76027;3822;81;1789;16;-;217;449;3989;-;-;-;53764;10303;670;889;38;-
09775129;      Illertissen, St;363957;31639;9078;13044;1118;928;1157;3514;31374;1773;-;1202;206392;49523;5241;7620;354;-
09775132;      Kellmünz a.d.Iller, M;85211;3467;712;1025;119;315;352;322;3781;835;-;-;23938;45687;3223;1404;31;-
09775134;      Nersingen;242809;17357;3815;5910;407;258;1610;1473;15022;2078;17;-;110901;64299;14445;4994;223;-
09775135;      Neu-Ulm, GKSt;809639;57999;28123;40582;4986;515;18925;10420;73041;4683;-;-;400175;126443;23763;18405;1579;-
09775139;      Elchingen;248883;15626;5881;5528;1023;1521;784;1510;24823;1676;-;-;116302;50779;18694;4424;312;-
09775141;      Oberroth;99400;2345;45;1861;139;-;22;202;4338;-;-;-;62116;25709;544;2063;16;-
09775142;      Osterberg;137922;2621;188;2481;274;-;-;85;5434;-;-;-;72632;52257;395;1520;35;-
09775143;      Pfaffenhofen a.d.Roth, M;426863;15359;963;11053;530;1123;240;1029;21564;-;-;-;293864;72991;2584;5355;208;-
09775149;      Roggenburg;274267;7011;569;6626;158;170;179;687;13495;-;-;-;182277;52278;3810;6846;161;-
09775152;      Senden, St;252151;29062;5232;11477;906;-;3966;3200;25338;1840;-;-;107773;43490;12204;6720;943;-
09775161;      Unterroth;153952;2845;371;1931;60;-;50;103;5397;-;-;-;66883;74035;1016;1243;18;-
09775162;      Vöhringen, St;236932;23084;7650;6486;2130;-;499;2429;21966;873;-;-;95697;61691;8050;5987;390;-
09775164;      Weißenhorn, St;537280;25188;9712;15078;2263;-;2497;2112;30251;2312;-;-;290350;141679;2858;12461;519;-
09775444;      Gemeindefreie Gebiete;450655;96;-;700;1451;19;188;955;10151;-;-;-;2841;423566;8939;1749;-;-
09776;    Lindau (Bodensee) (Lkr);3234353;125593;20536;102391;4225;3048;10542;20834;124655;16101;2370;23;1859260;883040;27909;31277;2549;-
09776111;      Bodolz;30340;4415;115;1428;32;-;119;352;1867;637;-;-;17385;3585;177;228;-;-
09776112;      Gestratz;153194;2353;113;3611;36;-;61;70;3235;-;-;-;100001;41147;1561;978;28;-
09776113;      Grünenbach;251055;2597;592;4296;311;564;23;90;6230;583;-;-;133716;96692;1550;3772;39;-
09776114;      Heimenkirch, M;212410;5966;999;6347;80;-;178;345;6063;1155;-;-;126874;60642;1238;2394;129;-
09776115;      Hergensweiler;120953;3341;1036;3132;30;-;45;296;4439;1846;1309;-;74835;27706;2129;772;37;-
09776116;      Lindau (Bodensee), GKSt;330615;30902;7036;18580;1830;-;5291;7184;23810;5290;375;-;159346;61551;5319;3055;1046;-
09776117;      Lindenberg i.Allgäu, St;118428;14682;2708;6932;201;75;493;736;7535;-;-;-;53204;28572;868;1724;698;-
09776118;      Maierhöfen;179280;2370;199;5563;44;137;178;577;4594;-;-;-;107906;56034;587;1091;-;-
09776120;      Nonnenhorn;19669;3744;94;1406;31;-;603;324;1581;518;-;-;10467;326;484;61;30;-
09776121;      Oberreute;134873;4876;247;3002;20;-;52;373;4001;-;124;-;84522;35031;547;2068;10;-
09776122;      Opfenbach;167695;3863;816;4817;78;-;11;1016;4565;1098;-;-;100390;49006;1441;567;27;-
09776124;      Röthenbach (Allgäu);149480;3262;765;4401;136;746;50;321;4901;573;-;-;95712;35050;1046;2477;40;-
09776125;      Scheidegg, M;273699;8316;600;8842;108;11;645;1741;9193;-;-;23;141740;99032;1970;1431;47;-
09776126;      Sigmarszell;159977;5872;487;4516;79;-;544;354;7726;312;-;-;84408;53001;1761;824;93;-
09776127;      Stiefenhofen;289879;3335;239;5475;172;-;910;160;6384;775;-;-;192276;76817;1275;2022;39;-
09776128;      Wasserburg (Bodensee);63350;5560;458;4029;180;-;300;412;3851;571;-;-;38701;7515;741;953;79;-
09776129;      Weiler-Simmerberg, M;313158;10066;2198;8825;282;1376;329;886;10420;130;562;-;174363;97313;2883;3395;130;-
09776130;      Weißensberg;78376;5121;1259;2608;200;-;630;5364;7731;667;-;-;36835;15373;1257;1302;29;-
09776131;      Hergatz;187922;4952;575;4581;375;139;80;233;6529;1946;-;-;126579;38647;1075;2163;48;-
09777;    Ostallgäu (Lkr);13949367;257850;62138;278399;25336;26317;18760;38483;394721;20853;63358;27;7800629;4349779;370519;237878;4320;-
09777111;      Aitrang;307426;3720;700;6100;179;315;119;485;6520;1281;1507;-;221359;59840;3590;1659;52;-
09777112;      Biessenhofen;270153;8485;4432;5715;974;394;593;393;11548;1578;-;-;149109;77155;7463;2181;133;-
09777114;      Baisweil;263066;2684;379;4429;435;356;123;245;6871;-;-;-;168078;77653;744;983;86;-
09777118;      Bidingen;363259;3214;178;6086;392;316;77;375;8256;-;1549;-;218404;121666;1507;1199;40;-
09777121;      Buchloe, St;361929;18844;6219;12358;2190;995;1248;1337;21784;3468;98;-;235529;49622;3848;4106;283;-
09777124;      Eggenthal;281008;3045;340;4232;84;312;-;210;6078;-;109;-;176916;88424;1151;79;28;-
09777125;      Eisenberg;135851;2402;340;4088;84;259;117;190;4373;250;693;-;94920;26484;1148;478;25;-
09777128;      Friesenried;222138;3108;358;3735;160;552;89;292;5157;-;-;-;134524;73553;339;225;46;-
09777129;      Füssen, St;434974;21464;3899;25025;1707;-;3011;3294;19991;1512;7030;-;163427;125469;55809;2683;653;-
09777130;      Germaringen;228857;7795;3659;5906;921;2014;53;530;10986;-;-;-;163839;31889;358;767;140;-
09777131;      Görisried;231477;2772;620;5290;1095;-;106;253;4104;-;44;-;128986;83211;4178;802;16;-
09777135;      Hopferau;131563;1414;332;3886;61;9;163;-;7299;597;1016;-;107202;8180;866;503;35;-
09777138;      Günzach;234849;2587;825;4813;286;116;129;127;5105;1563;-;-;161427;57329;354;188;-;-
09777139;      Irsee, M;174467;3810;170;3082;232;-;419;-;4387;-;-;-;85393;75958;828;156;32;-
09777140;      Jengen;337538;5024;462;7685;2871;248;30;310;12098;988;22;-;240831;61487;3613;1800;69;-
09777141;      Kaltental, M;221518;3880;249;5362;742;365;147;409;6326;-;-;-;147220;55574;553;652;39;-
09777144;      Kraftisried;162504;1271;748;2342;80;678;6;-;5790;-;-;-;102378;48598;351;235;27;-
09777145;      Lamerdingen;342601;4877;473;7936;203;-;155;550;9248;1923;1626;27;272260;38880;2505;1868;70;-
09777147;      Lechbruck am See;172376;6003;608;5073;423;-;538;5061;5123;-;500;-;112183;29779;5843;1164;78;-
09777149;      Lengenwang;196228;2825;626;4080;111;380;187;287;3989;617;977;-;147109;33459;1269;292;20;-
09777151;      Marktoberdorf, St;951802;30367;11953;23425;1856;6084;1860;2436;34274;1469;5510;-;557971;257424;12237;4267;669;-
09777152;      Mauerstetten;165794;6679;1821;3901;132;-;168;552;6425;-;879;-;99225;44602;222;1074;114;-
09777153;      Nesselwang, M;295489;7528;1852;5438;280;866;399;1240;10409;394;2751;-;151363;105654;4274;2925;116;-
09777154;      Obergünzburg, M;467164;11302;1488;10971;887;450;457;1478;12392;15;36;-;318863;106822;993;809;201;-
09777155;      Oberostendorf;210426;3524;418;4576;2954;347;62;314;6518;-;322;-;157913;32178;566;683;51;-
09777157;      Osterzell;108023;1504;281;2212;191;35;41;-;2645;-;-;-;72708;27808;315;262;21;-
09777158;      Pforzen;236991;4599;1210;5377;905;3019;203;1239;7506;455;476;-;147754;60225;3256;705;62;-
09777159;      Pfronten;622439;14585;3470;9546;255;1765;371;1493;12988;1061;4155;-;208035;348758;7180;8597;180;-
09777163;      Rieden am Forggensee;131616;2970;674;2081;83;-;161;1042;4973;-;509;-;67637;34315;16767;373;31;-
09777164;      Rieden;84097;3128;633;2141;26;235;13;5772;3273;918;-;-;50045;14400;2974;481;58;-
09777165;      Ronsberg, M;165248;3875;1136;3284;204;-;76;333;4607;-;175;-;104168;45962;985;401;42;-
09777166;      Roßhaupten;390242;3580;1481;5843;220;-;392;283;9493;-;1052;-;218941;136201;12444;248;64;-
09777167;      Ruderatshofen;335346;3360;603;6389;1257;582;65;932;8388;1427;1402;-;192448;115934;2215;262;82;-
09777168;      Rückholz;172295;1317;313;3539;87;52;166;234;3906;-;291;-;124160;31680;6310;209;31;-
09777169;      Schwangau;760201;7847;401;5724;313;186;5922;2949;12530;-;229;-;163746;342913;146890;70477;74;-
09777170;      Seeg;500559;4821;628;8849;224;1471;49;443;13124;784;11082;-;332714;118855;5165;2253;97;-
09777171;      Stötten a.Auerberg;407465;3511;444;7419;204;46;11;249;9759;-;984;-;241679;138647;2858;1571;83;-
09777172;      Stöttwang;198001;3948;302;4553;167;222;90;523;5570;-;-;-;120960;59924;720;988;34;-
09777173;      Halblech;1254614;8238;1809;8565;465;915;226;854;22406;-;16992;-;321382;719076;37520;116067;99;-
09777175;      Unterthingau, M;452950;5371;1936;7238;257;417;114;536;12206;553;368;-;269751;148279;4208;1607;109;-
09777176;      Untrasried;257636;3117;324;5396;108;22;98;304;6222;-;-;-;187835;53486;504;172;48;-
09777177;      Waal, M;279571;5239;708;4935;495;-;399;470;7871;-;264;-;177385;78759;2183;758;105;-
09777179;      Wald;179500;2167;447;3640;5;60;36;260;4114;-;710;-;124680;41021;2298;37;25;-
09777182;      Westendorf;119323;4420;1537;3469;226;2033;25;102;4415;-;-;-;90249;11999;457;358;33;-
09777183;      Rettenbach a.Auerberg;128793;1629;652;2665;305;201;46;97;3674;-;-;-;67923;50647;661;274;19;-
09778;    Unterallgäu (Lkr);12300605;307971;74068;278510;38406;42217;14368;49584;509489;36319;3460;31;7502233;3149593;149791;140292;4273;-
09778111;      Amberg;109606;3446;152;2473;8461;174;-;265;4146;43;-;-;80448;8595;399;958;46;-
09778113;      Apfeltrach;150172;2921;521;2928;87;23;3;131;6695;-;-;-;106873;26795;1121;2042;32;-
09778115;      Babenhausen, M;272498;11892;3546;7676;401;2537;980;1135;13172;-;364;-;145028;78357;3947;3304;159;-
09778116;      Bad Wörishofen, St;578023;23839;4199;17745;2057;1347;3818;3611;30956;1601;-;-;347141;123847;10634;6858;370;-
09778118;      Benningen;111792;4717;1979;2331;254;1589;5;594;5232;3335;1601;-;69558;18233;546;1743;75;-
09778119;      Böhen;205587;1569;693;4067;43;-;27;179;4797;-;-;-;139055;53546;727;869;15;-
09778120;      Boos;176049;5805;533;2979;41;77;87;181;6683;-;-;-;81437;75736;956;1481;53;-
09778121;      Breitenbrunn;418937;6609;972;7991;1024;104;55;1164;17641;625;-;-;250462;124316;3627;4265;82;-
09778123;      Buxheim;102391;6386;1332;2310;226;-;171;7299;9734;699;212;-;36072;32860;3902;1113;75;-
09778127;      Dirlewang, M;232573;4894;1070;4179;102;288;272;453;8887;-;-;-;144213;63210;1620;3322;63;-
09778130;      Egg a.d.Günz;207201;3222;160;3602;89;213;24;387;6823;-;-;-;129696;58664;2598;1703;20;-
09778134;      Eppishausen;394629;6186;858;4955;241;712;50;407;14696;-;-;-;210055;149721;2904;3752;92;-
09778136;      Erkheim, M;321846;8624;3210;6876;149;1625;363;767;16139;-;80;-;199760;76949;2593;4597;114;-
09778137;      Ettringen;415080;9087;3767;7497;762;1440;82;494;14452;772;-;-;255213;112991;5191;3161;171;-
09778139;      Fellheim;50692;2310;843;1262;179;297;36;275;3016;348;-;-;27647;10871;2514;1060;34;-
09778144;      Bad Grönenbach, M;420111;11324;3542;12662;1763;6684;331;625;15376;478;216;-;256336;105380;3182;2092;120;-
09778149;      Hawangen;145334;3059;1371;3169;583;-;6;520;5170;222;-;-;100552;27925;752;1981;24;-
09778150;      Heimertingen;138499;4866;1831;2026;1498;1317;296;792;6802;599;-;-;80367;32611;3923;1525;46;-
09778151;      Holzgünz;120879;3179;1030;2376;3097;86;3;727;7852;597;-;-;68770;31752;240;1130;40;-
09778157;      Kirchhaslach;320050;3140;656;5723;165;124;52;235;13175;-;65;-;140411;153200;1836;1249;19;-
09778158;      Kirchheim i.Schw., M;319590;6920;1647;7445;380;512;176;635;13972;-;-;-;253722;23331;6608;4070;172;-
09778161;      Kronburg;202693;4970;210;3994;71;1121;48;746;5511;-;173;-;120967;51344;10817;2643;78;-
09778162;      Lachen;133170;3618;897;3661;207;-;2;268;3687;165;-;-;89926;27112;1047;2542;38;-
09778163;      Lauben;184080;3658;381;3869;715;166;172;500;6907;-;12;-;108419;54630;2579;2021;51;-
09778164;      Lautrach;80832;2787;219;2066;400;-;208;331;2717;-;-;-;40362;26860;3484;1338;60;-
09778165;      Legau, M;363960;6417;855;10816;205;-;127;642;9408;-;41;-;267285;54204;9563;4260;137;-
09778168;      Markt Rettenbach, M;514332;8834;1443;11473;445;996;138;450;15626;-;-;-;330820;137081;2739;4134;153;-
09778169;      Markt Wald, M;308460;7217;592;4535;426;161;133;699;9377;744;-;-;149408;125561;4142;5376;89;-
09778171;      Memmingerberg;60902;4729;2031;3586;250;-;172;546;3853;11804;-;-;32266;346;123;1160;36;-
09778173;      Mindelheim, St;564366;21238;8274;18626;1429;1855;2874;2541;33987;2745;-;-;308153;145994;7379;9013;258;-
09778177;      Niederrieden;139003;4125;285;1673;34;-;60;302;5228;-;-;-;70787;55436;283;757;33;-
09778180;      Kammlach;267317;5715;1334;4547;378;224;176;169;11780;347;-;-;151674;86948;1453;2522;50;-
09778183;      Oberrieden;208111;3106;353;4740;743;496;63;608;7545;-;-;-;139236;47146;1468;2565;42;-
09778184;      Oberschönegg;182879;2937;810;3140;179;-;81;151;7557;-;-;-;95711;68897;1169;2214;33;-
09778186;      Ottobeuren, M;560094;12831;2311;16400;510;-;1201;6925;17945;152;-;-;374989;120967;2270;3392;201;-
09778187;      Pfaffenhausen, M;211434;5835;1751;5063;621;288;133;1105;10349;650;-;-;152779;24059;3373;5318;110;-
09778188;      Pleß;153990;2594;297;2286;156;-;-;67;4366;547;131;-;110979;27170;3470;1895;32;-
09778190;      Salgen;232947;4191;1075;5782;467;1122;52;277;10895;160;-;-;170188;30994;4880;2816;48;-
09778196;      Sontheim;265303;6678;240;4574;117;542;137;429;8611;1372;-;-;164804;72866;2619;2236;78;-
09778199;      Stetten;157011;4299;1419;2124;385;601;33;294;8081;461;-;-;74206;63074;576;1411;47;-
09778202;      Trunkelsberg;19453;3263;-;782;25;-;355;537;2322;-;147;-;7129;4507;-;302;84;-
09778203;      Türkheim, M;315722;12668;5203;9289;2499;5730;451;6880;16440;1208;-;-;178269;63418;6207;7280;180;-
09778204;      Tussenhausen, M;417624;8140;669;8828;365;231;126;736;15870;86;-;-;219886;155454;3967;3107;159;-
09778205;      Ungerhausen;70262;2420;673;1817;13;-;4;219;3438;2842;-;-;51293;4971;572;1963;37;-
09778207;      Unteregg;236995;3205;339;5453;250;85;-;472;6645;-;-;-;173082;45403;960;1037;64;-
09778209;      Rammingen;192657;3752;1419;3354;421;679;48;710;8059;983;-;-;133177;34615;1871;3525;44;-
09778214;      Westerheim;211661;5707;914;4068;870;1484;193;932;10571;889;147;-;135129;46645;1479;2571;62;-
09778216;      Wiedergeltingen;116095;3224;969;2417;1027;67;18;465;6372;739;-;-;80181;16673;2552;1340;51;-
09778217;      Winterrieden;97994;2307;295;2113;68;-;9;188;4063;-;-;-;69590;17037;460;1830;34;-
09778218;      Wolfertschwenden;144880;4715;2374;3661;366;5261;44;169;5968;533;14;-;87667;32331;296;1424;57;-
09778219;      Woringen;175409;3995;2113;4831;2327;1392;319;34;7937;416;-;-;102281;46370;1540;1803;51;-
09778221;      Kettershausen;267005;4801;411;5767;835;567;154;316;11939;-;257;31;188506;42527;6618;4222;54;-
09778444;      Gemeindefreie Gebiete;32425;-;-;903;-;-;-;-;1019;157;-;-;268;30063;15;-;-;-
09779;    Donau-Ries (Lkr);12746770;272802;87508;304139;38996;26216;24146;47109;580819;33406;7711;27999;7523852;3377988;187898;201342;4839;-
09779111;      Alerheim;233746;3346;1279;6389;1040;-;140;552;11441;-;-;-;186094;15836;3225;4343;61;-
09779112;      Amerdingen;191108;2168;406;3209;300;133;878;725;6888;-;-;216;96589;77031;379;2150;36;-
09779115;      Asbach-Bäumenheim;118964;8677;5224;5090;385;836;419;902;9380;1223;390;-;74910;3974;4968;2469;117;-
09779117;      Auhausen;155517;2076;785;5218;181;-;18;268;6611;773;-;23;113772;18752;3064;3912;64;-
09779126;      Buchdorf;166602;4682;914;3643;663;-;95;432;8992;-;-;204;93154;50490;378;2916;39;-
09779129;      Daiting;254578;1806;-;3685;616;-;102;338;8856;-;-;24;139620;95979;710;2810;32;-
09779130;      Deiningen;153286;3557;2242;3824;211;173;56;407;6996;-;-;-;122184;9981;708;2888;59;-
09779131;      Donauwörth, GKSt;770445;35798;10141;27698;2913;2192;4227;11301;43857;6283;900;148;344811;229998;33487;16253;438;-
09779136;      Ederheim;165748;3183;950;3032;245;95;108;411;6807;-;-;782;57795;89687;368;2236;49;-
09779138;      Ehingen a.Ries;156423;1058;75;3995;323;-;179;153;8132;-;88;49;131995;7539;1030;1745;62;-
09779146;      Forheim;232666;1111;125;3174;177;84;52;144;7563;-;54;-;90665;127120;266;2109;22;-
09779147;      Fremdingen;500896;4355;739;8919;936;-;89;722;20473;1325;-;1169;254402;198710;3623;5296;138;-
09779148;      Fünfstetten;267153;3287;4;5150;1622;249;180;380;10468;1215;345;754;172227;65742;672;4836;22;-
09779149;      Genderkingen;116694;3352;1492;3030;224;875;43;455;5395;1045;-;-;78250;12317;8294;1880;42;-
09779154;      Hainsfarth;175414;3237;738;4190;87;431;171;693;8703;671;103;605;120699;29083;2372;3521;110;-
09779155;      Harburg (Schwaben), St;731700;13836;4588;14512;1181;6941;544;2058;37869;4599;331;14802;412951;199688;8004;9535;261;-
09779162;      Hohenaltheim;177787;1336;137;2751;240;-;438;523;7486;-;76;445;72804;89386;393;1746;26;-
09779163;      Holzheim;196312;2682;1807;5115;174;34;63;331;8125;-;88;178;141795;32055;285;3560;20;-
09779167;      Huisheim;227748;4694;833;3911;651;709;283;518;8290;-;-;794;142419;58355;2317;3941;33;-
09779169;      Kaisheim, M;417288;10064;1172;7496;921;-;415;827;18364;903;60;319;166436;199152;5174;5860;125;-
09779176;      Maihingen;141800;2338;259;3802;664;-;555;464;6250;-;-;350;118594;3535;741;4217;31;-
09779177;      Marktoffingen;135935;2694;351;3888;741;-;91;362;7857;958;-;548;110216;5753;300;2114;62;-
09779178;      Marxheim;465770;5126;40;11335;1052;482;77;402;17948;-;59;1211;259012;150258;11971;6761;36;-
09779180;      Megesheim;125413;1613;178;2991;136;-;89;295;5433;-;39;42;83421;29233;483;1419;41;-
09779181;      Mertingen;384156;8923;2500;8953;1014;42;658;1294;15927;1199;90;-;256061;76269;4473;6617;136;-
09779184;      Mönchsdeggingen;320511;3169;478;5822;206;1021;392;476;12571;-;-;987;148768;142968;446;3145;62;-
09779185;      Möttingen;318453;5441;1527;9929;778;42;658;689;13773;1062;-;610;254927;22291;1829;4770;127;-
09779186;      Monheim, St;693322;12858;6085;12840;1554;1568;595;1644;29887;236;783;1563;336132;273665;2440;11253;219;-
09779187;      Münster;160959;2731;372;4575;1251;1029;196;482;6309;-;25;-;111455;26368;4471;1665;30;-
09779188;      Munningen;227665;3398;1164;5666;1345;984;49;545;9891;-;29;-;172155;24118;2958;5231;132;-
09779192;      Niederschönenfeld;143386;3268;584;3576;782;95;24;320;5971;-;141;-;67622;45909;11471;3584;39;-
09779194;      Nördlingen, GKSt;681026;30387;13215;25419;1985;1934;4139;4137;42995;4355;44;569;520159;13370;3679;13859;780;-
09779196;      Oberndorf a.Lech;193672;7245;760;4353;602;623;89;2807;8348;99;393;-;126125;31332;7482;3339;75;-
09779197;      Oettingen i.Bay., St;342218;8400;5299;10123;2239;-;2839;1981;18967;1410;-;27;249378;30908;3885;6467;295;-
09779198;      Otting;133954;2038;47;2083;54;586;23;235;5369;1400;62;245;68696;51275;400;1428;13;-
09779201;      Rain, St;771330;15986;8256;25598;6609;2404;1451;1843;37351;1977;1376;56;528331;108155;18080;13630;227;-
09779203;      Reimlingen;95351;3346;456;2738;408;-;240;265;5971;455;-;153;77010;3174;149;948;38;-
09779206;      Rögling;107431;1981;9;1298;88;-;75;328;4305;-;-;76;47271;51042;56;883;19;-
09779217;      Tagmersheim;159377;2652;763;3578;643;-;153;462;5805;-;-;37;96106;46939;311;1900;28;-
09779218;      Tapfheim;444510;10699;1867;8117;841;398;391;1209;18563;1520;59;96;238529;132625;22386;7129;81;-
09779224;      Wallerstein, M;194420;7159;1653;5356;965;-;1528;1386;9203;698;-;-;156894;6127;304;2910;237;-
09779226;      Wechingen;240317;2896;395;5217;641;-;89;646;10725;-;46;-;191530;21275;2030;4762;65;-
09779228;      Wemding, St;316059;11841;7375;8363;510;2256;1201;2463;15966;-;2130;235;152255;99415;4861;6934;254;-
09779231;      Wolferstadt;306732;2308;224;4452;798;-;44;234;10914;-;-;682;138806;145627;288;2299;56;-
09779444;      Gemeindefreie Gebiete;232928;-;-;36;-;-;-;-;3824;-;-;-;827;225482;2687;72;-;-
09780;    Oberallgäu (Lkr);15279995;247860;36634;235112;10635;15397;10921;51582;373599;22274;15587;3663;7070829;5629731;255944;1296507;3720;-
