GENESIS-Tabelle: Temporär
Fläche: Gemeinden, Fläche (ALKIS), Art der tatsächlichen;;;;;;;;;;;;;;;;;;;
Nutzung (6)/(10)/(17), Jahr;;;;;;;;;;;;;;;;;;;
(von 2011 bis 2015);;;;;;;;;;;;;;;;;;;
Flächenerhebung nach Art der tatsächlichen Nutzung;;;;;;;;;;;;;;;;;;;
31.12.2014;;;;;;;;;;;;;;;;;;;
;;Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS)
09573130;      Veitsbronn;161650;10634;1509;4978;2389;-;343;919;8540;2170;-;-;93379;30847;1500;4216;226;-
09573133;      Wilhermsdorf, M;266379;8676;1843;7593;717;-;646;865;12455;325;-;-;165506;53157;7093;7329;174;-
09573134;      Zirndorf, St;287767;34212;4614;8627;2578;-;3885;4925;20323;1206;-;104;113317;84206;1876;7196;698;-
09574;    Nürnberger Land (Lkr);7995676;309275;62205;174151;14361;33106;30092;31514;393632;35258;2399;-;2538160;4144172;60837;161667;4847;-
09574111;      Alfeld;179543;2383;178;3287;247;-;214;361;6983;-;-;-;83788;76732;308;5031;31;-
09574112;      Altdorf b.Nürnberg, St;486282;28914;4674;15479;2022;-;2272;2166;35600;1642;-;-;217280;159011;2973;13811;438;-
09574117;      Burgthann;392107;28186;1823;10952;318;2;1455;1685;17596;1607;22;-;151790;163843;3253;9253;322;-
09574120;      Engelthal;136185;2247;134;3507;296;-;329;237;4821;-;-;-;64110;57855;579;2052;18;-
09574123;      Feucht, M;98053;17844;3906;5999;591;-;2081;1956;8748;1940;-;-;6617;40730;906;6366;369;-
09574128;      Happurg;425920;8425;680;7246;765;-;2033;797;15397;503;-;-;161061;210994;7743;10175;101;-
09574129;      Hartenstein;247533;2861;3581;3496;313;3713;87;377;8960;1575;66;-;71233;146952;1415;2883;21;-
09574131;      Henfenfeld;66445;3770;327;1807;112;-;616;243;3606;889;-;-;30324;21763;770;2154;64;-
09574132;      Hersbruck, St;229081;21088;4449;8942;701;-;4373;1805;14114;2326;817;-;78537;86277;2134;3237;281;-
09574135;      Kirchensittenbach;431834;4914;254;7573;403;-;176;363;13554;-;-;-;185276;216177;1009;2012;123;-
09574138;      Lauf a.d.Pegnitz, St;598061;38758;6883;20642;1235;263;4475;3414;35903;2113;124;-;232970;231262;6139;13288;592;-
09574139;      Leinburg;294394;13405;1274;9351;328;1199;764;2262;11157;-;-;-;139671;106712;2530;5565;176;-
09574140;      Neuhaus a.d.Pegnitz, M;233132;6875;2282;4983;320;181;319;317;9008;3064;779;-;113310;84993;3190;3453;58;-
09574141;      Neunkirchen a.Sand;141354;8356;3981;3695;2221;1101;448;1143;8832;1697;53;-;49964;55783;1627;2305;148;-
09574145;      Offenhausen;225047;3518;886;4912;467;-;869;369;8114;-;17;-;104112;96775;825;4117;66;-
09574146;      Ottensoos;100125;3966;1217;2010;80;-;368;407;3960;978;103;-;43033;40081;1209;2653;60;-
09574147;      Pommelsbrunn;500371;14602;1549;9395;472;3500;1123;1321;19695;3911;224;-;177227;259231;2137;5880;104;-
09574150;      Reichenschwand;68383;4886;691;2137;60;140;490;338;3525;941;194;-;26112;25869;1219;1715;66;-
09574152;      Röthenbach a.d.Pegnitz, St;142875;13854;15331;5115;563;1497;1484;2065;10162;890;-;-;19854;66597;1951;3281;231;-
09574154;      Rückersdorf;35703;11555;217;2268;15;-;485;496;3575;1299;-;-;8562;5536;489;968;238;-
09574155;      Schnaittach, M;493500;14595;1079;12723;719;9254;871;1791;30806;966;-;-;186302;212123;5060;16736;475;-
09574156;      Schwaig b.Nürnberg;58983;15008;3130;3530;225;-;336;1044;7152;1436;-;-;11087;12000;937;2666;432;-
09574157;      Schwarzenbruck;222505;15256;1918;7639;238;4999;498;704;11841;945;-;-;41473;126446;3410;6928;210;-
09574158;      Simmelsdorf;408674;8034;725;7656;193;2339;732;866;18663;314;-;-;147872;213309;1055;6832;84;-
09574160;      Velden, St;213160;3185;818;3439;16;-;148;3945;7984;293;-;-;72715;117648;511;2424;34;-
09574161;      Vorra;220838;4184;61;3593;265;-;699;293;7196;2272;-;-;77210;121635;1536;1845;49;-
09574164;      Winkelhaid;64476;8593;151;2329;205;-;703;458;5124;382;-;-;27884;16548;461;1582;56;-
09574444;      Gemeindefreie Gebiete;1281112;13;6;446;971;4918;1644;291;61556;3275;-;-;8786;1171290;5461;22455;-;-
09575;    Neustadt a.d.Aisch-Bad Windsheim (Lkr);12675586;182186;56712;274822;46753;11432;25470;30371;582257;37704;-;35;7256781;3710559;93139;362903;4462;-
09575112;      Bad Windsheim, St;782520;16370;6038;18632;2557;1636;6530;12452;41777;888;-;-;466640;177963;4575;26118;344;-
09575113;      Baudenbach, M;220923;2091;112;4542;523;-;339;261;9288;280;-;-;111882;87178;1055;3269;103;-
09575115;      Burgbernheim, St;422983;6287;4943;7203;4021;375;401;411;18843;2432;-;-;253230;97990;1900;24833;114;-
09575116;      Burghaslach, M;439807;5416;3040;9165;1021;63;678;629;21270;-;-;-;212911;169252;2719;13459;184;-
09575117;      Dachsbach, M;205781;3349;398;5147;641;-;455;241;7957;-;-;15;111964;63021;5753;6789;51;-
09575118;      Diespeck;209947;7352;1961;6132;2616;-;498;562;10609;-;-;-;108819;63022;1968;6244;164;-
09575119;      Dietersheim;312268;3962;1297;7386;494;-;327;281;12931;963;-;-;189833;83669;1682;9283;160;-
09575121;      Emskirchen, M;672699;12210;3315;15100;1459;1245;1501;1016;31933;3551;-;8;351386;223662;9165;16963;185;-
09575122;      Ergersheim;300235;1524;1656;5526;1086;1014;166;229;13515;977;-;-;199009;64226;1064;10153;90;-
09575124;      Gallmersgarten;151761;1474;1149;3927;1710;2052;347;153;6763;2351;-;-;98104;28397;203;5085;46;-
09575125;      Gerhardshofen;272051;5383;1139;5940;392;-;506;326;11898;-;-;-;115795;113085;8511;9010;66;-
09575127;      Gollhofen;170248;1382;726;3636;1029;162;144;198;11324;740;-;-;140766;7303;748;2065;25;-
09575128;      Gutenstetten;213668;2355;605;4760;3192;-;289;191;8945;-;-;-;105263;80820;2181;4971;96;-
09575129;      Hagenbüchach;115015;3353;5;2671;258;-;180;214;5047;712;-;12;62388;36856;468;2798;53;-
09575130;      Hemmersheim;238291;952;24;4668;620;-;232;353;10273;-;-;-;205604;11065;936;3520;44;-
09575133;      Illesheim;214125;1523;96;13046;375;273;395;298;8674;8910;-;-;131950;37061;1011;10470;43;-
09575134;      Ippesheim, M;235658;1786;884;4841;473;27;289;202;13442;1277;-;-;173086;33710;663;4916;62;-
09575135;      Ipsheim, M;422655;3607;619;6816;558;248;489;433;19670;682;-;-;223519;154103;2726;9103;82;-
09575138;      Langenfeld;72043;2464;682;1208;303;-;87;348;4495;1371;-;-;56986;1293;423;2319;64;-
09575143;      Marktbergel, M;241970;3771;950;6675;541;1443;173;357;11136;2413;-;-;141170;53999;856;18438;48;-
09575144;      Markt Bibart, M;300925;4928;3263;3532;4251;-;286;373;14145;2195;-;-;158085;100027;1156;8550;134;-
09575145;      Markt Erlbach, M;608975;10969;2107;14077;2086;-;841;735;26804;423;-;-;313669;223475;4511;9169;109;-
09575146;      Markt Nordheim, M;393198;1729;174;7021;1363;1472;327;220;14348;-;-;-;250747;103701;1134;10883;79;-
09575147;      Markt Taschendorf, M;276575;2256;58;4288;1376;-;126;272;10526;-;-;-;125553;123723;1641;6654;102;-
09575150;      Münchsteinach;294691;3417;485;4528;698;-;610;609;12556;-;-;-;100623;164242;1295;5558;70;-
09575152;      Neuhof a.d.Zenn, M;308554;4547;805;6158;1939;-;607;388;14623;178;-;-;165067;101226;2465;10470;81;-
09575153;      Neustadt a.d.Aisch, St;612336;21202;6109;18687;1451;769;3358;2003;33996;4824;-;-;333855;164950;3877;16899;356;-
09575155;      Oberickelsheim;182230;1164;200;3264;447;-;269;5;8675;-;-;-;160760;4608;258;2521;59;-
09575156;      Obernzenn, M;396743;4834;639;9752;2381;-;1068;868;14597;-;-;-;223067;115414;3160;20807;156;-
09575157;      Oberscheinfeld, M;422666;2600;420;6682;462;42;149;325;15794;-;-;-;218820;164779;2074;10436;83;-
09575161;      Scheinfeld, St;451103;9168;1664;9746;896;5;731;1003;22579;674;-;-;211589;179496;2301;11010;241;-
09575163;      Simmershofen;341904;1046;231;6750;507;-;460;596;14560;-;-;-;270540;36333;736;10063;82;-
09575165;      Sugenheim, M;633817;4228;531;9751;1399;606;699;407;27544;-;-;-;337892;234411;2368;13679;302;-
09575166;      Trautskirchen;198264;2809;992;4205;212;-;106;419;8040;-;-;-;116524;59798;929;4150;80;-
09575167;      Uehlfeld, M;312317;5441;2341;7467;935;-;608;937;13259;-;-;-;156378;103826;11171;9799;155;-
09575168;      Uffenheim, St;594728;10437;5997;16156;1651;-;995;1304;32635;1656;-;-;401865;108689;2434;10653;256;-
09575179;      Weigenheim;326437;1551;126;3743;464;-;129;298;12801;207;-;-;189758;108791;1364;7133;72;-
09575181;      Wilhelmsdorf;78048;3249;931;1989;350;-;75;454;3846;-;-;-;39872;22708;1580;2973;21;-
09575444;      Gemeindefreie Gebiete;27427;-;-;5;16;-;-;-;1139;-;-;-;21812;2687;78;1690;-;-
09576;    Roth (Lkr);8953939;231195;52267;209030;29056;21662;13834;37194;442571;34626;-;-;3524463;4013571;122852;217867;3751;-
09576111;      Abenberg, St;484105;11629;2778;9922;906;1002;855;9386;22892;-;-;-;220442;189267;5713;9142;171;-
09576113;      Allersberg, M;597151;14788;2550;12100;1847;884;693;1057;33690;2038;-;-;232003;275142;8024;12061;274;-
09576117;      Büchenbach;307796;9956;1485;6760;518;563;479;892;12083;1924;-;-;121032;143830;3964;4218;92;-
09576121;      Georgensgmünd;469415;13672;5668;10708;2796;1295;432;891;20290;1744;-;-;146455;250336;5154;9631;343;-
09576122;      Greding, St;1037463;13156;2528;19994;6948;-;902;1931;48622;2585;-;-;566981;323771;3128;46689;228;-
09576126;      Heideck, St;586401;11293;1746;13560;332;-;614;1265;23454;-;-;-;245723;275038;2472;10787;117;-
09576127;      Hilpoltstein, St;897088;25874;6083;23321;3720;7741;1647;4238;49690;5260;-;-;458618;261771;17836;30943;346;-
09576128;      Kammerstein;371117;6420;879;7714;1489;-;167;844;21632;-;-;-;159357;164386;3305;4793;131;-
09576132;      Schwanstetten, M;323946;11983;809;4935;84;-;528;947;12373;2;-;-;70205;215923;2619;3422;116;-
09576137;      Rednitzhembach;130195;12817;2225;4152;2679;158;431;831;9085;1912;-;-;40139;50351;2549;2730;136;-
09576141;      Röttenbach;216608;6538;2481;3712;468;676;234;539;9692;727;-;-;55688;127667;1382;6730;74;-
09576142;      Rohr;464918;7377;688;10431;708;-;445;2922;20995;-;-;-;238823;174989;1464;5951;125;-
09576143;      Roth, St;963531;39495;11048;39153;2195;2827;3449;4081;48718;13508;-;-;179044;568836;30289;20115;773;-
09576147;      Spalt, St;557215;9810;1849;11550;854;2996;1194;2743;24794;10;-;-;226523;237085;24280;13333;194;-
09576148;      Thalmässing, M;805459;10476;2815;20253;1582;153;606;1986;37256;1849;-;-;472113;229083;3191;23882;214;-
09576151;      Wendelstein, M;509153;25909;6635;10030;1887;3367;1158;2601;30227;2303;-;-;90562;316053;5757;12306;358;-
09576444;      Gemeindefreie Gebiete;232378;2;-;735;43;-;-;40;17078;764;-;-;755;210043;1725;1134;59;-
09577;    Weißenburg-Gunzenhausen (Lkr);9709128;182027;47853;204229;33607;53020;27534;40287;422231;35394;4734;494;4833625;3344963;197167;277083;4880;-
09577111;      Absberg, M;189830;2454;392;4751;895;-;297;3728;6600;-;-;-;74768;64520;25762;5578;85;-
09577113;      Alesheim;204545;1682;143;4876;1005;-;236;180;8519;-;-;-;156489;23633;1573;6156;53;-
09577114;      Muhr a.See;109552;5534;135;2359;70;-;371;614;6098;865;183;-;42668;36233;9281;5085;56;-
09577115;      Bergen;199079;2212;492;4611;908;-;378;342;8364;-;1679;-;118356;55597;642;5449;49;-
09577120;      Burgsalach;192967;2584;702;4191;828;-;229;231;8351;-;57;-;121852;51984;69;1848;41;-
09577122;      Dittenheim;293236;3471;491;7139;1731;117;191;424;13255;1802;-;-;221796;32684;1400;8677;58;-
09577125;      Ellingen, St;312532;7642;1824;8499;1567;-;1039;5821;16020;2053;-;-;210256;49320;1771;6595;125;-
09577127;      Ettenstatt;158399;1815;117;4203;295;-;148;219;7485;-;-;-;112923;26554;647;3935;58;-
09577133;      Gnotzheim, M;124783;1803;356;2846;407;-;60;298;5234;-;-;-;87681;23244;286;2533;35;-
09577136;      Gunzenhausen, St;827322;28800;6879;26594;4626;-;4549;4203;45938;7543;569;-;472189;155587;46577;22558;710;-
09577138;      Haundorf;513433;6815;602;6989;1008;1219;548;754;20159;273;142;-;140398;318433;7715;8271;107;-
09577140;      Heidenheim, M;522986;5702;2775;8874;1390;335;854;2882;21730;-;-;-;246779;199935;3671;27814;245;-
09577141;      Höttingen;192648;2448;363;4397;1815;-;285;1117;8147;-;-;-;117926;49977;601;5506;66;-
09577148;      Langenaltheim;390726;5358;2908;5480;1430;12760;693;1592;14467;-;-;-;157307;174683;592;13246;210;-
09577149;      Markt Berolzheim, M;145521;3254;375;2511;448;-;550;360;5206;976;-;-;68301;57667;661;5141;71;-
09577150;      Meinheim;163587;1729;276;3314;783;-;137;163;7330;316;-;-;101537;44031;378;3539;54;-
09577151;      Nennslingen, M;219696;2784;273;5374;815;-;384;802;9994;-;884;324;174954;14247;637;8144;80;-
09577158;      Pappenheim, St;643163;7604;2786;10624;2422;13256;1440;825;23078;1303;-;-;233527;326969;2394;16674;261;-
09577159;      Pfofeld;238866;4123;587;3856;355;-;700;1761;10116;1230;-;-;105975;79519;23953;6607;84;-
09577161;      Pleinfeld, M;713534;15633;3949;13132;850;3752;2491;5416;35015;4390;-;-;256776;294652;56006;21056;416;-
09577162;      Polsingen;338625;3906;520;7037;1300;652;455;690;13494;-;-;-;189621;111846;1171;7792;141;-
09577163;      Raitenbuch;382287;2507;286;3820;877;1101;250;552;11306;-;-;-;124913;229126;352;7112;85;-
09577168;      Solnhofen;135421;4246;2550;1410;384;5994;473;467;5779;1585;-;-;33749;67455;1526;9713;90;-
09577172;      Theilenhofen;203282;2166;241;5468;1109;-;131;320;8418;-;-;-;153276;25574;1223;5289;67;-
09577173;      Treuchtlingen, St;1034164;23778;6085;19947;2213;9250;3929;2994;45324;10306;44;170;469642;404264;5140;30337;741;-
09577177;      Weißenburg i.Bay., GKSt;975745;29751;10890;25608;3107;4584;6379;3156;45841;2752;1176;-;455067;358311;2025;26284;814;-
09577179;      Westheim;283199;2226;856;6319;969;-;337;376;10963;-;-;-;184899;68918;1114;6144;78;-
096;  Unterfranken;85313937;2307710;497224;1652195;292258;151368;352879;383487;4475007;243771;7297;1976;36604380;35256663;757446;2272860;57416;-
09661;    Aschaffenburg (Krfr.St);624739;66218;30835;38006;5955;604;35162;9513;50127;8893;-;-;134858;196361;16279;29360;2568;-
09662;    Schweinfurt (Krfr.St);357005;50206;17085;48750;4219;699;14298;8727;45939;5066;-;-;74270;57489;13749;14905;1603;-
09663;    Würzburg (Krfr.St);876262;124398;25341;104131;7028;24;34582;15967;89407;15736;-;-;235385;171280;11323;38124;3536;-
09671;    Aschaffenburg (Lkr);6991516;309536;69690;131388;20176;12358;29447;43976;363285;18408;-;-;1669301;3950017;65760;301430;6744;-
09671111;      Alzenau, St;593245;31972;11727;18856;2712;3032;3991;4715;36521;1423;-;-;149992;290332;14497;22680;795;-
09671112;      Bessenbach;299827;10576;2195;5813;302;441;971;1260;12725;179;-;-;104048;148863;915;11290;249;-
09671113;      Blankenbach;39540;3284;286;817;292;-;169;394;2419;210;-;-;20507;9497;248;1262;155;-
09671114;      Karlstein a.Main;126673;12706;5811;4038;2061;313;1464;2082;8514;790;-;-;32727;38777;8246;8832;312;-
09671119;      Geiselbach;96393;4548;693;2044;159;755;316;338;5046;-;-;-;50459;26763;306;4907;59;-
09671120;      Glattbach;35327;6690;184;693;54;-;220;384;2167;-;-;-;7330;15165;26;2262;152;-
09671121;      Goldbach, M;109725;13601;1719;4574;1089;-;842;1824;8670;714;-;-;33344;38296;489;4185;378;-
09671122;      Großostheim, M;443126;24210;6971;15612;1185;2611;3917;3191;28146;1916;-;-;207171;131152;2871;13626;547;-
09671124;      Haibach;73571;13941;1135;2791;300;10;762;1437;5207;-;-;-;23628;21141;104;2722;393;-
09671126;      Heigenbrücken;67306;4787;119;1764;202;-;654;1525;4514;1417;-;-;19582;17861;597;14208;76;-
09671127;      Heimbuchenthal;171481;4902;622;2028;202;-;368;609;6172;-;-;-;16366;130385;270;9487;70;-
09671128;      Heinrichsthal;45192;2415;150;1311;100;-;159;245;2089;-;-;-;29087;7951;140;1519;26;-
09671130;      Hösbach, M;305957;22995;4131;11011;583;990;1215;6698;20122;1292;-;-;128040;92328;1130;14749;673;-
09671133;      Johannesberg;136332;9503;203;1892;686;-;397;548;6848;-;-;-;46929;58637;251;10326;112;-
09671134;      Kahl a.Main;106442;12429;2917;5345;300;-;943;3453;8756;1036;-;-;8164;50659;8963;3211;266;-
09671135;      Kleinkahl;118591;4924;982;2372;175;-;349;378;5524;-;-;-;53292;47224;942;2363;66;-
09671136;      Kleinostheim;138972;10947;7195;4660;1160;941;1361;3056;12125;1669;-;-;35272;48929;5486;5998;173;-
09671138;      Krombach;106548;5279;260;2507;95;-;287;480;5451;135;-;-;58943;28972;474;3617;48;-
09671139;      Laufach;156008;10067;1532;3009;927;-;1318;991;7450;3163;-;-;47678;67916;544;11215;198;-
09671140;      Mainaschaff;72924;9846;2539;3528;356;-;1457;882;7608;1265;-;-;12564;23164;4912;4566;237;-
09671141;      Mespelbrunn;155275;4896;186;1740;42;93;157;375;5397;-;-;-;33257;103717;208;5121;86;-
09671143;      Mömbris, M;358675;27301;2170;7753;537;1277;1885;2900;20892;808;-;-;154848;119485;1697;16335;787;-
09671148;      Rothenbuch;70471;4509;450;2142;84;-;640;461;3590;-;-;-;33632;13342;1269;10310;42;-
09671150;      Sailauf;138168;7462;1023;3662;1197;956;809;927;7922;464;-;-;61938;42294;837;8513;164;-
09671152;      Schöllkrippen, M;126383;7792;1153;5479;729;-;409;871;7262;363;-;-;83875;14578;456;3229;187;-
09671153;      Sommerkahl;54612;3127;163;1157;80;82;147;414;2789;-;-;-;31131;12820;252;2412;38;-
09671155;      Stockstadt a.Main, M;188793;10811;11081;4554;3252;-;2298;810;16498;1564;-;-;27326;93499;8019;8929;152;-
09671156;      Waldaschaff;65995;7887;1339;1286;125;-;652;989;6033;-;-;-;15680;19058;223;12648;75;-
09671157;      Weibersbrunn;28892;3958;61;1937;289;-;422;286;5463;-;-;-;7671;2501;94;6161;49;-
09671159;      Westerngrund;89698;5010;83;2224;135;30;193;432;4684;-;-;-;59228;14345;284;3013;37;-
09671160;      Dammbach;329342;4637;165;2706;67;12;368;349;10549;-;-;-;37530;259723;478;12654;104;-
09671162;      Wiesen;56407;2519;445;1640;462;-;280;402;2441;-;-;-;35772;8607;115;3686;38;-
09671444;      Gemeindefreie Gebiete;2085625;5;-;443;237;815;27;270;73691;-;-;-;2290;1952036;417;55394;-;-
09672;    Bad Kissingen (Lkr);11369608;216497;36675;272338;27259;14228;25906;41934;565172;25780;222;-;4047754;5479156;49752;560969;5966;-
09672111;      Aura a.d.Saale;101026;2180;61;1381;374;-;337;367;4306;-;-;-;30019;59624;782;1565;30;-
09672112;      Bad Bocklet, M;379262;10082;1153;6309;1271;-;1107;965;20202;-;-;-;118896;201735;4698;12648;196;-
09672113;      Bad Brückenau, St;237254;11440;2246;7224;1012;-;2040;1377;12786;1493;-;-;51142;135864;2406;8041;183;-
09672114;      Bad Kissingen, GKSt;699348;36171;3789;25653;4376;312;8294;11435;44041;3797;222;-;187260;344022;3767;24701;1508;-
09672117;      Burkardroth, M;691136;17847;1699;12217;1357;1831;766;2235;31776;-;-;-;321805;271030;3440;24818;315;-
09672121;      Elfershausen, M;349131;5980;386;5075;949;3155;948;980;27677;879;-;-;128407;156848;2255;15436;156;-
09672122;      Euerdorf, M;163357;3773;681;2808;1469;1018;172;683;9801;1885;-;-;54896;80636;1693;3793;49;-
09672124;      Fuchsstadt;183008;3896;560;3757;1306;742;460;441;9742;-;-;-;65026;90689;48;6313;28;-
09672126;      Geroda, M;167975;1926;72;3199;27;-;73;159;4786;-;-;-;106368;47847;369;3081;68;-
09672127;      Hammelburg, St;1288819;21338;5288;54815;2499;1255;2060;3423;63290;4927;-;-;419991;489665;7469;212202;597;-
09672131;      Maßbach, M;593031;12627;546;10275;1360;598;1703;799;33993;778;-;-;314291;196291;2450;17134;186;-
09672134;      Motten;238011;4097;1725;3394;837;-;163;635;11344;-;-;-;93639;114740;852;6491;94;-
09672135;      Münnerstadt, St;931103;15298;2905;18356;1659;363;2317;6090;51774;2349;-;-;401822;395602;4659;27505;404;-
09672136;      Nüdlingen;263580;8821;964;3505;997;166;524;968;13341;-;-;-;94251;127289;270;12353;131;-
09672138;      Oberleichtersbach;275961;4858;2809;6775;556;1555;97;921;10427;400;-;-;180621;59689;482;6714;57;-
09672139;      Oberthulba, M;524807;12119;2294;8628;910;1923;1427;2352;30879;-;-;-;210474;234030;2607;16987;177;-
09672140;      Oerlenbach;334199;11758;2954;6810;724;-;1046;2591;19639;3947;-;-;194562;82459;457;6820;432;-
09672142;      Ramsthal;104189;1960;225;1273;193;310;253;291;5531;-;-;-;45333;45248;7;3535;30;-
09672143;      Rannungen;173411;2811;192;2018;1033;132;245;383;10540;616;-;-;89347;60262;201;5592;39;-
09672145;      Riedenberg;132302;2662;7;1586;47;-;1;472;7665;523;-;-;52078;62641;825;3779;16;-
09672149;      Schondra, M;286247;3368;1287;5504;406;353;114;484;19384;-;-;-;164734;81072;1383;8105;53;-
09672155;      Sulzthal, M;150536;1807;16;1690;214;109;53;1105;8188;-;-;-;74215;59847;140;3123;29;-
09672157;      Thundorf i.UFr.;155791;2351;420;2516;1058;-;389;433;7677;-;-;-;96588;39814;416;4079;50;-
09672161;      Wartmannsroth;534865;4855;273;8993;753;233;192;597;17146;-;-;-;286535;204071;2266;8834;117;-
09672163;      Wildflecken, M;775431;6576;3470;61992;1017;173;635;1006;30333;2040;-;-;88309;480542;2017;97161;160;-
09672166;      Zeitlofs, M;409205;5895;653;6559;724;-;490;742;12527;2146;-;-;174854;190015;2519;11220;861;-
09672444;      Gemeindefreie Gebiete;1226623;1;-;26;131;-;-;-;46377;-;-;-;2291;1167584;1274;8939;-;-
09673;    Rhön-Grabfeld (Lkr);10217696;174507;32745;154226;20587;16284;27097;25299;555122;13058;6404;-;5010020;3885307;35592;257884;3564;-
