;;Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS)
;;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung
;;Insgesamt;Wohnen;Gewerbe, Industrie;sonstige Gebäude- und Freifläche;Betriebsfläche (ohne Abbauland);Abbauland;Grünanlage;sonstige Erholungsfläche;Straße, Weg, Platz;sonstige Verkehrsfläche;Moor;Heide;Landwirtschaftsfläche (ohne Moor, Heide);Waldfläche;Wasserfläche;Unland;Friedhof;Flächen anderer Nutzung (ohne Unland, Friedhof)
;;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar
09775134;      Nersingen;242809;17481;3765;5979;405;258;1603;1451;15038;2072;17;-;110851;64284;14449;4933;223;-
09775135;      Neu-Ulm, GKSt;809571;58351;27849;40921;5717;515;18950;10419;73099;4636;-;-;399481;126518;23613;17909;1593;-
09775139;      Elchingen;248916;15645;5904;5543;1023;1522;777;1511;24838;1676;-;-;116230;50831;18699;4405;312;-
09775141;      Oberroth;99499;2366;57;1851;126;-;22;202;4363;-;-;-;62072;25736;545;2143;16;-
09775142;      Osterberg;137935;2609;188;2469;275;-;-;85;5439;-;-;-;72656;52277;395;1507;35;-
09775143;      Pfaffenhofen a.d.Roth, M;426743;15585;1055;11130;551;1123;236;1020;21674;-;-;-;293045;73276;2603;5237;208;-
09775149;      Roggenburg;274153;7021;567;6600;158;170;179;672;13521;-;-;-;181966;52282;3808;7048;161;-
09775152;      Senden, St;252197;29331;5173;11582;935;-;3968;3235;25306;1804;-;-;107136;43419;12324;7041;943;-
09775161;      Unterroth;153827;2872;372;1911;67;-;50;103;5426;-;-;-;66717;73954;1016;1321;18;-
09775162;      Vöhringen, St;236913;23287;7429;6842;2156;-;568;2398;21985;873;-;-;95392;61720;8034;5839;390;-
09775164;      Weißenhorn, St;537128;25464;9847;15085;1783;-;2499;2180;30398;2266;-;-;289450;141308;2857;13472;519;-
09775444;      Gemeindefreie Gebiete;450812;96;-;700;1450;19;188;955;10154;-;-;-;2840;423723;8938;1749;-;-
09776;    Lindau (Bodensee) (Lkr);3234421;128754;21513;101582;4652;4338;11010;22401;126034;15893;2920;-;1844861;887691;28168;31979;2625;-
09776111;      Bodolz;30330;4514;111;1446;29;-;116;352;1893;614;-;-;17120;3625;179;331;-;-
09776112;      Gestratz;153176;2459;201;3484;71;-;61;70;3313;-;-;-;99618;41070;1560;1241;28;-
09776113;      Grünenbach;251315;3544;606;3582;351;1718;74;93;6536;555;270;-;133543;97668;1579;1157;39;-
09776114;      Heimenkirch, M;212317;6208;1035;6298;95;-;180;343;6148;1122;-;-;126320;60806;1263;2370;129;-
09776115;      Hergensweiler;120834;3420;1067;3155;23;-;22;318;4630;1788;1313;-;73497;27921;2119;1516;45;-
09776116;      Lindau (Bodensee), GKSt;330461;30996;6647;18982;1830;-;5546;7139;23794;5280;421;-;157065;62365;5418;3932;1046;-
09776117;      Lindenberg i.Allgäu, St;118471;14793;3081;6877;201;75;542;856;7710;-;131;-;51810;28735;890;2071;699;-
09776118;      Maierhöfen;179309;2495;422;5380;147;137;176;577;4631;-;56;-;107604;55877;573;1210;24;-
09776120;      Nonnenhorn;19660;3774;81;1418;25;-;620;324;1587;513;-;-;10397;326;480;85;30;-
09776121;      Oberreute;134944;4946;273;3044;20;-;50;374;4071;-;124;-;84315;35250;547;1920;10;-
09776122;      Opfenbach;167716;4034;808;4965;76;-;23;1138;4651;1090;-;-;99679;49221;1447;557;27;-
09776124;      Röthenbach (Allgäu);149562;3266;739;4372;136;800;50;322;4926;574;29;-;94607;35894;1055;2752;40;-
09776125;      Scheidegg, M;273757;8489;1116;8567;140;11;739;3091;9373;-;63;-;139017;98778;1993;2313;67;-
09776126;      Sigmarszell;160052;6080;487;4710;79;-;545;354;7679;312;-;-;83092;53923;1770;928;93;-
09776127;      Stiefenhofen;289800;3399;227;5437;171;-;904;160;6503;763;-;-;192553;76718;1282;1621;62;-
09776128;      Wasserburg (Bodensee);63364;5686;491;4006;204;-;337;404;3838;553;-;-;38528;7555;747;936;79;-
09776129;      Weiler-Simmerberg, M;312983;10244;2179;8855;274;1331;325;886;10444;130;509;-;173632;97703;2897;3444;130;-
09776130;      Weißensberg;78420;5133;1325;2568;404;-;633;5367;7741;667;-;-;36502;15267;1277;1507;29;-
09776131;      Hergatz;187950;5274;617;4436;376;266;67;233;6566;1932;4;-;125962;38989;1092;2088;48;-
09777;    Ostallgäu (Lkr);13949152;260402;62807;278615;25896;26527;18614;38641;397465;20888;63314;47;7797036;4347138;370281;237144;4337;-
09777111;      Aitrang;307167;3757;700;6173;178;315;119;484;6518;1280;1505;-;221051;59791;3586;1658;52;-
09777112;      Biessenhofen;270167;8504;4430;5697;974;394;593;394;11570;1578;-;-;148922;77083;7467;2428;133;-
09777114;      Baisweil;262892;2694;378;4520;473;358;123;244;7082;-;-;-;167633;77514;740;1047;86;-
09777118;      Bidingen;363209;3250;178;6097;407;316;77;374;8271;-;1548;-;218306;121677;1507;1161;40;-
09777121;      Buchloe, St;361664;18993;6157;12643;2188;994;1234;1577;21949;3367;98;-;234338;49552;3928;4346;300;-
09777124;      Eggenthal;281175;2949;341;4321;85;312;-;211;6094;-;109;-;176941;88510;1144;130;28;-
09777125;      Eisenberg;136208;2422;340;4091;27;237;120;191;4427;251;695;-;95239;26564;1149;430;25;-
09777128;      Friesenried;222302;3199;358;3659;160;601;89;292;5174;-;-;-;134543;73629;340;212;46;-
09777129;      Füssen, St;434974;21588;4077;25230;1710;-;2999;3294;20021;1448;7031;-;163281;125153;55813;2676;653;-
09777130;      Germaringen;228758;7815;3610;5912;988;1978;53;529;10995;-;-;-;163907;31729;357;745;140;-
09777131;      Görisried;231341;2815;620;5257;1094;-;100;253;4099;-;44;-;129070;83023;4175;775;16;-
09777135;      Hopferau;131635;1422;332;3888;61;10;163;-;7278;592;1017;-;107218;8198;871;550;35;-
09777138;      Günzach;234872;2598;825;4812;286;116;129;127;5060;1563;-;-;161399;57340;352;265;-;-
09777139;      Irsee, M;174713;3839;177;3140;234;-;419;-;4415;-;-;-;85443;76021;824;169;32;-
09777140;      Jengen;337500;5009;481;7700;2871;248;30;299;12093;985;22;-;240751;61518;3613;1811;69;-
09777141;      Kaltental, M;221390;3994;249;5440;741;365;147;408;6331;-;-;-;146931;55556;553;636;39;-
09777144;      Kraftisried;162300;1277;849;2395;80;577;1;-;5804;-;4;-;102175;48529;350;232;27;-
09777145;      Lamerdingen;342443;5211;473;7780;202;-;163;549;9285;1922;1623;27;271877;38896;2504;1861;70;-
09777147;      Lechbruck am See;172658;6048;614;4995;442;-;535;5069;5148;-;500;-;111692;30349;5867;1321;78;-
09777149;      Lengenwang;196176;2853;626;4075;111;380;180;286;3983;617;976;-;147061;33429;1264;315;20;-
09777151;      Marktoberdorf, St;952294;30452;12094;23357;2221;5624;1870;2439;34322;1484;5516;-;558582;257489;12244;3931;669;-
09777152;      Mauerstetten;165723;6787;1815;3827;132;-;168;551;6419;-;879;-;99156;44580;222;1073;114;-
09777153;      Nesselwang, M;295201;7888;1878;5257;377;862;371;1300;12353;593;2742;20;150274;105361;4231;1578;116;-
09777154;      Obergünzburg, M;467009;11359;1489;11098;887;451;441;1479;12391;15;36;-;318636;106661;986;879;201;-
09777155;      Oberostendorf;210373;3628;393;4637;2952;385;62;314;6532;-;322;-;157713;32185;559;640;51;-
09777157;      Osterzell;107996;1611;281;2117;191;39;41;-;2642;-;-;-;72685;27801;315;252;21;-
09777158;      Pforzen;236978;4688;1621;5263;905;3018;203;1239;7584;455;476;-;147236;60242;3251;735;62;-
09777159;      Pfronten;622747;14650;3466;9616;261;1901;359;1518;13021;1059;4153;-;207806;348822;7192;8743;180;-
09777163;      Rieden am Forggensee;131679;2965;656;2079;83;-;161;1017;4954;-;509;-;67964;34220;16777;263;31;-
09777164;      Rieden;84064;3127;633;2140;26;235;13;5770;3254;917;-;-;50043;14394;2973;481;58;-
09777165;      Ronsberg, M;165297;3877;1136;3248;203;-;76;333;4599;-;175;-;104266;45989;982;371;42;-
09777166;      Roßhaupten;390519;3589;1476;5763;220;-;392;283;9491;-;1052;-;219153;136333;12450;253;64;-
09777167;      Ruderatshofen;335211;3425;602;6374;1256;831;77;932;8408;1426;1402;-;192076;115846;2215;259;82;-
09777168;      Rückholz;172326;1366;346;3529;87;52;166;234;3906;-;291;-;124239;31635;6286;158;31;-
09777169;      Schwangau;760327;7877;399;5738;310;186;5786;2912;12582;-;229;-;163936;342875;146876;70547;74;-
09777170;      Seeg;500724;4846;632;8903;247;1734;82;443;13224;784;11077;-;332553;118739;5175;2188;97;-
09777171;      Stötten a.Auerberg;407414;3652;502;7381;204;-;15;249;9782;-;946;-;241456;138632;2856;1656;83;-
09777172;      Stöttwang;197878;4031;302;4542;167;222;96;427;5600;-;-;-;120825;59933;719;980;34;-
09777173;      Halblech;1254532;8310;1734;8490;458;915;226;851;22252;-;16995;-;323479;717254;37291;116178;99;-
09777175;      Unterthingau, M;452409;5374;1935;7351;257;417;114;535;12192;552;367;-;269374;148065;4179;1588;109;-
09777176;      Untrasried;257541;3157;290;5502;106;22;98;304;6256;-;-;-;187693;53406;500;159;48;-
09777177;      Waal, M;279428;5270;710;4921;498;-;416;470;7874;-;264;-;177095;78841;2183;781;105;-
09777179;      Wald;179704;2183;448;3588;5;60;36;261;4121;-;711;-;124870;41048;2306;42;25;-
09777182;      Westendorf;119268;4418;1451;3433;226;2171;25;102;4447;-;-;-;90154;11969;457;382;33;-
09777183;      Rettenbach a.Auerberg;128966;1635;703;2636;305;201;46;97;3662;-;-;-;67994;50757;652;259;19;-
09778;    Unterallgäu (Lkr);12300622;311755;77835;281744;40796;43458;14320;49123;511213;38948;3451;541;7474463;3160921;150531;137181;4342;-
09778111;      Amberg;109566;3471;154;2482;7839;269;11;218;4200;43;-;-;80213;9430;423;767;46;-
09778113;      Apfeltrach;150121;2931;502;2856;104;20;3;95;6685;-;-;-;107013;26939;1116;1825;32;-
09778115;      Babenhausen, M;272367;11988;3560;7682;615;2196;974;1120;13371;-;364;-;144223;78006;4133;3976;159;-
09778116;      Bad Wörishofen, St;577944;23958;5387;17781;2094;1314;3872;3587;30988;1573;-;-;344573;124274;10728;7445;370;-
09778118;      Benningen;111765;4709;1977;2331;254;1588;5;594;5252;3063;1599;-;69490;18524;546;1758;75;-
09778119;      Böhen;205313;1578;692;4095;43;-;27;179;4813;-;-;-;138748;53545;726;852;15;-
09778120;      Boos;176617;5839;510;3138;41;77;50;213;6705;-;-;-;81451;76057;925;1558;53;-
09778121;      Breitenbrunn;419075;6619;961;8041;884;312;55;1163;17637;625;-;-;250430;124354;3633;4279;82;-
09778123;      Buxheim;102346;6404;1331;2294;226;-;171;7171;9729;698;211;-;36207;32838;3900;1091;75;-
09778127;      Dirlewang, M;232627;4944;1091;4151;232;234;264;463;8833;-;-;-;144340;63494;1427;3091;63;-
09778130;      Egg a.d.Günz;207081;3317;160;3717;88;270;63;418;6926;-;-;-;129198;58725;2559;1620;20;-
09778134;      Eppishausen;394994;6019;852;5236;241;694;50;391;14655;-;-;324;209959;150709;2826;2945;93;-
09778136;      Erkheim, M;321686;8650;3613;7051;139;854;361;753;16512;-;77;-;198975;76967;2701;4919;114;-
09778137;      Ettringen;415043;9179;3787;7788;1133;1570;87;527;14450;771;-;-;254351;113293;5034;2883;190;-
09778139;      Fellheim;50814;2316;858;1367;180;517;35;266;3042;348;-;-;27325;10858;2571;1097;34;-
09778144;      Bad Grönenbach, M;420161;11671;3607;12878;1975;8143;273;681;15589;478;216;-;253926;105508;2996;2100;120;-
09778149;      Hawangen;145083;3063;1369;3155;581;-;6;519;4773;296;-;-;100149;27893;754;2501;24;-
09778150;      Heimertingen;138480;4868;1849;2189;1480;1902;296;792;6797;599;-;-;79703;32587;3921;1452;45;-
09778151;      Holzgünz;120857;3175;1045;2603;4168;98;3;736;7510;596;-;-;67181;31728;258;1724;32;-
09778157;      Kirchhaslach;320393;3227;657;5738;180;121;52;236;13194;-;64;-;140385;153399;1836;1285;19;-
09778158;      Kirchheim i.Schw., M;319536;6962;1605;7433;356;618;176;635;14004;-;-;-;253500;23330;6608;4136;173;-
09778161;      Kronburg;202582;4984;210;4282;68;1019;48;750;5542;-;173;-;120519;51300;10812;2796;79;-
09778162;      Lachen;133162;3754;902;3754;229;-;2;270;3675;165;-;-;89695;27146;1028;2504;38;-
09778163;      Lauben;183948;3709;381;3930;702;243;170;505;6960;-;12;-;107539;54664;2627;2455;51;-
09778164;      Lautrach;80598;2891;220;2126;423;-;208;328;2785;-;-;-;40120;26883;3448;1106;60;-
09778165;      Legau, M;363618;6476;519;11193;225;-;127;639;9513;-;41;-;266680;54412;9483;4173;137;-
09778168;      Markt Rettenbach, M;514898;9188;1518;11653;452;1021;139;441;15635;-;-;-;330270;137717;2768;3900;196;-
09778169;      Markt Wald, M;308073;7125;595;4983;581;59;113;575;9480;742;-;186;149032;125667;4669;4177;89;-
09778171;      Memmingerberg;60869;4788;2001;3749;180;-;173;375;4496;12102;-;-;31410;326;123;1110;36;-
09778173;      Mindelheim, St;564333;21843;9513;18038;1586;2109;2873;2502;34235;2749;-;-;306326;146685;7406;8210;258;-
09778177;      Niederrieden;139059;4151;248;1883;34;-;-;302;5212;-;-;-;70780;55462;280;674;33;-
09778180;      Kammlach;267155;5746;1334;4547;378;224;176;169;11765;347;-;-;151490;86828;1453;2648;50;-
09778183;      Oberrieden;208163;3116;362;4760;743;496;63;608;7564;-;-;-;139277;47143;1443;2546;42;-
09778184;      Oberschönegg;182794;2988;817;3145;176;-;81;175;7631;-;-;-;95590;68833;1198;2127;33;-
09778186;      Ottobeuren, M;560801;12956;2381;17060;518;-;1205;6864;17984;142;-;-;374813;121353;2264;3060;201;-
09778187;      Pfaffenhausen, M;211360;5847;1790;5011;621;205;133;1105;10329;650;-;-;152497;24726;3342;4994;110;-
09778188;      Pleß;153863;2567;301;2246;259;290;-;67;4346;546;130;-;110604;27144;3480;1851;32;-
09778190;      Salgen;232966;4387;1205;6123;452;1199;51;277;10951;160;-;-;169015;31098;5019;2981;48;-
09778196;      Sontheim;265463;6919;306;4734;117;725;137;429;9000;1362;-;-;163975;72895;2719;2067;78;-
09778199;      Stetten;157069;4282;1472;2181;368;601;53;297;8085;453;-;-;74221;63194;572;1243;47;-
09778202;      Trunkelsberg;19403;3287;-;788;25;-;344;536;2320;-;146;-;7105;4495;-;273;84;-
09778203;      Türkheim, M;315537;12656;5866;8427;3006;4699;419;6703;16545;1207;-;-;176513;67216;6262;5838;180;-
09778204;      Tussenhausen, M;417936;8472;803;8803;271;241;152;736;15887;86;-;-;219713;155625;3970;3018;159;-
09778205;      Ungerhausen;70240;2496;762;1720;13;-;4;219;3285;5474;-;-;48661;4967;572;2030;37;-
09778207;      Unteregg;236927;3329;325;5263;250;85;-;472;6540;-;-;-;173100;45458;958;1083;64;-
09778209;      Rammingen;192755;3930;1447;3290;442;456;48;868;8106;983;-;-;133138;34905;1294;3804;44;-
09778214;      Westerheim;211555;5698;913;4152;869;1164;193;932;10437;844;147;-;134738;46596;1833;2977;62;-
09778216;      Wiedergeltingen;116101;3203;963;2386;1163;54;18;465;6234;739;-;-;79671;16999;2615;1540;51;-
09778217;      Winterrieden;97899;2277;319;2186;68;-;9;238;4077;-;-;-;69292;17124;457;1818;34;-
09778218;      Wolfertschwenden;144809;4783;2584;3670;355;5424;44;169;5950;534;14;-;87718;32447;293;758;66;-
09778219;      Woringen;175528;4085;1800;4993;2530;2069;306;34;7997;416;-;-;101545;46491;1541;1669;52;-
09778221;      Kettershausen;266883;4934;411;5759;839;278;197;316;12014;-;257;31;187809;42619;6966;4396;57;-
09778444;      Gemeindefreie Gebiete;32406;-;-;903;-;-;-;-;968;157;-;-;267;30045;15;51;-;-
09779;    Donau-Ries (Lkr);12746777;276321;90949;306474;37800;27000;24199;47096;581654;33390;7014;20597;7477750;3387034;189801;234826;4872;-
09779111;      Alerheim;233704;3410;1291;6364;1021;-;140;552;11452;-;-;-;185865;15828;3224;4496;61;-
09779112;      Amerdingen;191052;2193;404;3277;248;132;878;725;6877;-;-;216;96441;77066;371;2188;36;-
09779115;      Asbach-Bäumenheim;118915;8753;5200;5015;385;841;419;911;9360;1222;395;-;75158;4754;4857;1528;117;-
09779117;      Auhausen;155498;2171;880;5230;356;-;18;114;6619;773;-;-;113510;18849;3061;3853;64;-
09779126;      Buchdorf;166656;4710;957;3631;664;-;95;432;8991;-;-;204;93111;50524;378;2921;38;-
09779129;      Daiting;254557;1883;-;3726;676;-;14;338;8839;-;-;24;139524;96015;709;2777;32;-
09779130;      Deiningen;153272;3609;2282;3759;211;172;56;408;6994;-;-;-;122163;9980;708;2871;59;-
09779131;      Donauwörth, GKSt;770445;35957;11056;27576;2933;2122;4212;11315;44127;6282;900;213;343217;230916;33332;15849;438;-
09779136;      Ederheim;165726;3468;990;2869;245;95;103;492;6801;-;-;699;54517;89609;375;5414;49;-
09779138;      Ehingen a.Ries;156419;1058;75;4054;298;-;179;153;8067;-;88;49;131986;7529;1030;1791;62;-
09779146;      Forheim;232537;1193;133;3273;176;84;83;144;7559;-;54;-;89857;127124;265;2570;22;-
09779147;      Fremdingen;500869;4282;823;9234;892;-;188;705;20447;1324;-;1468;254696;198306;3622;4744;138;-
09779148;      Fünfstetten;267088;3288;4;5176;1621;222;180;380;10463;1214;345;574;172220;65655;672;5052;22;-
09779149;      Genderkingen;116704;3464;1533;3018;224;504;43;455;5478;1045;-;-;77093;12816;9054;1935;42;-
09779154;      Hainsfarth;175420;3298;812;4245;87;422;171;693;8690;671;103;613;120713;28925;2342;3525;110;-
09779155;      Harburg (Schwaben), St;731621;13928;4771;14432;1145;8268;492;2009;37420;4593;331;8480;405156;200437;7966;21932;261;-
09779162;      Hohenaltheim;177908;1381;137;2834;210;-;438;524;7490;-;76;449;72354;89406;393;2190;26;-
09779163;      Holzheim;196242;2689;1685;5166;173;34;62;331;8113;-;88;135;141285;31958;286;4217;20;-
09779167;      Huisheim;227876;4792;803;3987;651;1300;323;692;8353;-;-;795;140078;57696;2393;5980;33;-
09779169;      Kaisheim, M;417010;10172;1203;7544;951;-;415;827;18397;901;60;117;163387;201477;5168;6267;124;-
09779176;      Maihingen;141788;2388;413;3804;664;-;555;467;6259;-;-;381;118447;3629;741;4009;31;-
09779177;      Marktoffingen;135952;2701;355;3870;734;-;91;362;7961;959;-;528;110228;5769;299;2033;62;-
09779178;      Marxheim;465734;5166;40;11466;943;382;77;402;17880;-;59;1090;257336;150833;11943;8081;36;-
09779180;      Megesheim;125377;1626;181;3067;136;-;93;295;5365;-;39;42;83215;29267;475;1535;41;-
09779181;      Mertingen;384225;8956;2460;9140;1039;60;630;1221;16115;1200;90;-;255649;76453;4386;6690;136;-
09779184;      Mönchsdeggingen;320551;3235;509;5786;268;969;371;476;12700;-;-;1572;146452;142801;447;4903;62;-
09779185;      Möttingen;318377;5503;1021;10028;1331;41;658;689;13793;1058;-;370;253785;22200;1837;5936;127;-
09779186;      Monheim, St;693548;13095;6144;13081;1547;1568;620;1645;29907;236;783;1060;332572;274046;2367;14658;219;-
09779187;      Münster;162051;2754;374;4597;1258;1054;198;471;6351;-;26;-;111343;26886;4714;1995;30;-
09779188;      Munningen;227733;3436;2112;5720;1349;-;63;545;10319;-;29;-;170580;24124;3817;5507;132;-
09779192;      Niederschönenfeld;143393;3411;584;3449;775;-;24;320;6023;-;141;-;67662;46717;11461;2787;39;-
09779194;      Nördlingen, GKSt;681005;30686;13238;26090;1986;1942;4053;4140;43138;4352;44;303;510410;13759;3680;22404;780;-
09779196;      Oberndorf a.Lech;193647;7310;760;4289;602;806;89;2687;8354;99;393;-;125282;32312;7897;2692;75;-
09779197;      Oettingen i.Bay., St;342290;8416;5347;10398;2349;-;2864;1979;18743;1411;-;27;249051;30966;3832;6612;295;-
09779198;      Otting;133980;2048;75;2097;54;587;23;235;5357;1400;62;245;68636;51291;400;1457;13;-
09779201;      Rain, St;771198;16168;9535;25757;4277;2631;1451;1828;37430;1976;731;58;526964;110194;18191;13780;227;-
09779203;      Reimlingen;95363;3428;382;2879;408;-;240;265;5949;458;-;153;76817;3288;149;909;38;-
09779206;      Rögling;107430;1984;9;1324;88;-;75;328;4335;-;-;28;47057;51007;56;1120;19;-
09779217;      Tagmersheim;159526;2690;832;3647;646;-;147;464;5876;-;-;-;95920;47115;318;1843;28;-
09779218;      Tapfheim;444445;10824;1979;8076;869;392;391;1218;18643;1519;-;96;238220;132638;22373;7105;102;-
09779224;      Wallerstein, M;194403;7197;1597;5469;887;-;1671;1401;9199;697;-;-;156676;6123;349;2900;237;-
09779226;      Wechingen;240298;2896;406;5368;731;-;89;646;10679;-;46;-;191302;21271;2028;4758;78;-
09779228;      Wemding, St;316196;12355;7326;8058;511;2372;1173;2578;15936;-;2131;235;152184;99448;4869;6765;255;-
09779231;      Wolferstadt;307054;2349;231;4568;1029;-;44;234;10974;-;-;373;138363;146379;279;2175;56;-
09779444;      Gemeindefreie Gebiete;231694;-;-;36;152;-;-;-;3831;-;-;-;1268;223648;2687;72;-;-
09780;    Oberallgäu (Lkr);15280063;251871;38802;237654;15190;16235;11654;51425;375913;21419;17479;2473;7022830;5668895;256892;1287479;3852;-
09780112;      Altusried, M;916867;18548;2187;22554;808;769;563;1434;23978;-;-;-;601754;220847;15638;7529;258;-
09780113;      Balderschwang;416604;689;32;1257;53;-;127;34;3761;-;-;-;135187;242890;2378;30185;11;-
09780114;      Betzigau;292837;3909;1139;6104;168;787;258;345;8855;934;269;-;195520;70684;2182;1634;49;-
09780115;      Blaichach;501033;7683;1522;4536;87;114;488;759;8356;532;622;-;220658;215171;8148;32137;220;-
09780116;      Bolsterlang;203695;2171;160;2624;6;89;-;5358;3610;-;-;-;111488;71802;1887;4500;-;-
09780117;      Buchenberg, M;581516;9360;237;8087;102;-;740;443;13631;-;1051;-;211824;326306;5371;4249;115;-
09780118;      Burgberg i.Allgäu;159811;4627;613;2910;335;368;146;295;5391;358;1249;-;79485;52382;3603;7965;84;-
09780119;      Dietmannsried, M;536644;15388;1423;12850;1672;4083;176;985;18876;1622;27;-;369988;103386;3839;2179;150;-
09780120;      Durach;207445;9790;2282;5236;144;-;361;1046;9028;2865;352;-;109998;63477;1018;1685;163;-
09780121;      Fischen i.Allgäu;135882;5175;297;4333;60;219;283;2706;5895;756;-;-;58407;49477;4771;3394;109;-
09780122;      Haldenwang;266918;7594;1492;5914;1321;832;312;575;8114;44;19;3;166556;72281;885;920;56;-
09780123;      Bad Hindelang, M;1371834;8457;1210;8534;238;814;776;1062;16703;-;85;2006;452488;524929;11195;343241;96;-
09780124;      Immenstadt i.Allgäu, St;814272;18788;6362;13958;1674;-;1431;1788;24113;3647;7374;-;378612;284163;37204;34835;323;-
09780125;      Lauben;84023;6257;1412;2558;854;1130;112;547;3963;460;-;-;53047;10817;1779;983;104;-
09780127;      Missen-Wilhams;349633;2753;264;4456;131;-;54;362;6708;-;-;-;199670;130343;2816;2040;36;-
